fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
622,,6 835  ,,412444105,15,0.0,118.141578,24.334543,112.6,30,2024-04-17 09:32:16,445
637,,,MIN LONG YU YUN60853,412444105,15,2.9,118.138958,24.333467,189.1,0,2024-04-17 09:45:45,466
752,,6 835  ,,412444105,15,0.3,118.137535,24.332343,156.4,30,2024-04-17 09:49:14,572
538,,6 835  ,,412444105,15,0.1,118.137538,24.332558,31.1,30,2024-04-17 09:52:14,384
754,,6 835  ,,412444105,15,0.0,118.137523,24.332485,191.5,30,2024-04-17 10:04:14,577
630,,6 835  ,,412444105,15,0.0,118.137442,24.332497,117.2,30,2024-04-17 10:16:13,514
594,,,MIN LONG YU YUN60853,412444105,15,0.0,118.137412,24.332503,331.1,0,2024-04-17 10:19:15,455
741,,,MIN LONG YU YUN60853,412444105,15,0.1,118.137247,24.332408,53.0,0,2024-04-17 10:25:13,579
814,,,MIN LONG YU YUN60853,412444105,15,5.6,118.140278,24.33088,77.1,0,2024-04-17 10:30:13,646
535,,6 835  ,,412444105,15,2.3,118.141387,24.330895,130.5,30,2024-04-17 10:31:13,389
651,,,MIN LONG YU YUN60853,412444105,15,0.0,118.141598,24.330685,72.9,0,2024-04-17 10:38:59,496
629,,6 835  ,,412444105,15,0.0,118.14158,24.33068,241.5,30,2024-04-17 10:53:59,479
563,,6 835  ,,412444105,15,4.7,118.138882,24.331163,337.7,30,2024-04-17 11:11:59,430
471,,6 835  ,,412444105,15,5.2,118.13923,24.33406,87.8,30,2024-04-17 11:15:29,352
867,,6 835  ,,412444105,15,4.2,118.140643,24.334082,92.5,30,2024-04-17 11:16:29,665
681,,6 835  ,,412444105,15,0.0,118.141575,24.33474,226.4,30,2024-04-17 18:55:40,506
636,,6 835  ,,412444105,15,0.0,118.141578,24.33474,163.1,30,2024-04-17 19:01:39,469
680,,6 835  ,,412444105,15,0.0,118.141577,24.33474,251.8,30,2024-04-17 19:04:41,502
482,,,MIN LONG YU YUN60853,412444105,15,0.0,118.141573,24.334743,293.0,0,2024-04-17 19:19:41,330
565,,6 835  ,,412444105,15,0.1,118.141693,24.334768,241.6,30,2024-04-17 19:30:14,417
569,,,MIN LONG YU YUN60853,412444105,15,2.4,118.139173,24.333965,261.3,0,2024-04-17 19:59:25,410
648,,,MIN LONG YU YUN60853,412444105,15,3.5,118.139213,24.33173,188.5,0,2024-04-17 20:02:00,482
712,,6 835  ,,412444105,15,6.5,118.141627,24.324495,160.0,30,2024-04-17 20:07:41,540
746,,6 835  ,,412444105,15,8.9,118.146227,24.316188,146.5,30,2024-04-17 20:11:49,581
585,,6 835  ,,412444105,15,8.9,118.15292,24.306533,150.5,30,2024-04-17 20:16:28,419
880,,6 835  ,,412444105,15,8.6,118.15809,24.297618,149.5,30,2024-04-17 20:20:38,688
821,,,MINLONGYUYUN60853   ,412444105,15,8.2,118.162227,24.291388,151.9,0,2024-04-17 20:23:42,628
656,,,MINLONGYUYUN60853   ,412444105,15,8.4,118.169,24.280685,154.0,0,2024-04-17 20:28:52,487
635,,,MINLONGYUYUN60853   ,412444105,15,8.4,118.180173,24.188492,180.1,0,2024-04-17 21:09:09,466
464,,,MINLONGYUYUN60853   ,412444105,15,8.0,118.17996,24.177787,181.1,0,2024-04-17 21:13:48,317
810,,,MINLONGYUYUN60853   ,412444105,15,8.4,118.17992,24.170568,183.0,0,2024-04-17 21:16:54,615
690,,,MINLONGYUYUN60853   ,412444105,15,8.5,118.179082,24.150262,182.2,0,2024-04-17 21:25:38,509
572,,,MINLONGYUYUN60853   ,412444105,15,8.4,118.183052,24.06142,146.2,0,2024-04-17 22:04:03,398
618,,,MINLONGYUYUN60853   ,412444105,15,8.2,118.145785,23.755862,172.7,0,2024-04-18 00:21:59,444
749,,,MINLONGYUYUN60853   ,412444105,15,8.0,118.150367,23.728735,167.3,0,2024-04-18 00:34:00,586
682,,,MINLONGYUYUN60853   ,412444105,15,8.0,118.155797,23.6972,172.1,0,2024-04-18 00:48:00,508
688,,,MINLONGYUYUN60853   ,412444105,15,8.2,118.160692,23.669328,168.6,0,2024-04-18 01:00:29,504
709,,6 835  ,,412444105,15,8.1,118.176312,23.577875,171.4,30,2024-04-18 01:42:28,519
759,,6 835  ,,412444105,15,7.7,118.178417,23.553275,178.0,30,2024-04-18 01:53:58,572
586,,6 835  ,,412444105,15,7.6,118.177462,23.513078,182.2,30,2024-04-18 02:12:58,423
469,,6 835  ,,412444105,15,7.5,118.17681,23.488003,178.0,30,2024-04-18 02:24:59,337
542,,6 835  ,,412444105,15,7.4,118.176287,23.46618,180.7,30,2024-04-18 02:35:29,375
566,,6 835  ,,412444105,15,7.3,118.175377,23.442505,181.2,30,2024-04-18 02:46:58,398
585,,6 835  ,,412444105,15,7.2,118.174907,23.414735,177.9,30,2024-04-18 03:00:28,398
483,,6 835  ,,412444105,15,7.1,118.16843,23.165932,184.0,30,2024-04-18 05:05:24,316
548,,6 835  ,,412444105,15,7.2,118.167192,23.11501,187.3,30,2024-04-18 05:31:24,376
518,,6 835  ,,412444105,15,7.4,118.165277,23.04944,175.3,30,2024-04-18 06:03:54,360
681,,6 835  ,,412444105,15,7.4,118.16471,23.0224,180.7,30,2024-04-18 06:16:53,519
655,,6 835  ,,412444105,15,7.4,118.164255,23.001485,178.4,30,2024-04-18 06:26:54,482
531,,6 835  ,,412444105,15,7.6,118.163397,22.961952,178.9,30,2024-04-18 06:45:52,373
634,,,MIN LONG YU YUN60853,412444105,15,7.1,118.162987,22.946423,185.5,0,2024-04-18 06:53:26,470
517,,,MIN LONG YU YUN60853,412444105,15,7.4,118.16284,22.941235,180.9,0,2024-04-18 06:56:01,372
619,,,MIN LONG YU YUN60853,412444105,15,6.9,118.16232,22.927665,183.3,0,2024-04-18 07:02:44,444
638,,6 835  ,,412444105,15,8.0,118.159872,22.861225,177.1,30,2024-04-18 07:33:54,475
558,,6 835  ,,412444105,15,8.0,118.159747,22.85689,184.4,30,2024-04-18 07:35:49,385
635,,6 835  ,,412444105,15,8.0,118.159427,22.844092,185.1,30,2024-04-18 07:41:30,462
