fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
2288,,,:BFI92*N`YUB?.._;#OC,416004544,15,3.7,121.52899,23.265287,16.8,0,2024-04-18 19:44:35,1515
2158,,,:BFI92*N`YUB?.._;#OC,416004544,15,6.3,121.656035,24.03064,184.0,0,2024-04-21 17:54:28,1522
