fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
3398,,,61501-16         7V8,615010016,15,0.9,120.147612,26.138582,99.2,0,2024-04-23 12:34:52,2378
3756,,,61501-16         7V8,615010016,15,1.4,120.148095,26.138567,146.8,0,2024-04-23 12:39:14,2568
3531,,,61501-16         7V8,615010016,15,1.2,120.148627,26.138543,80.9,0,2024-04-23 12:43:35,2438
3546,,,61501-16         7V8,615010016,15,1.0,120.148882,26.138542,118.5,0,2024-04-23 12:46:13,2456
3870,,,61501-16         7V8,615010016,15,0.2,120.149463,26.138527,15.3,0,2024-04-23 12:51:32,2633
3429,,,61501-16         7V8,615010016,15,0.7,120.149725,26.138598,102.7,0,2024-04-23 12:55:04,2366
3644,,,61501-16         7V8,615010016,15,0.4,120.150177,26.138598,332.5,0,2024-04-23 12:58:40,2499
3182,,,61501-16         7V8,615010016,15,1.1,120.150478,26.1386,99.7,0,2024-04-23 13:01:30,2167
3674,,,61501-16         7V8,615010016,15,0.9,120.151453,26.138577,51.4,0,2024-04-23 13:07:59,2482
3232,,,61501-16         7V8,615010016,15,0.8,120.151927,26.138598,0.8,0,2024-04-23 13:11:41,2187
3293,,,61501-16         7V8,615010016,15,0.4,120.152202,26.138637,10.2,0,2024-04-23 13:14:28,2221
3750,,,61501-16         7V8,615010016,15,0.8,120.152688,26.138635,335.6,0,2024-04-23 13:18:17,2541
3684,,,61501-16         7V8,615010016,15,0.2,120.153142,26.138858,39.0,0,2024-04-23 13:24:39,2495
3506,,,61501-16         7V8,615010016,15,0.3,120.153972,26.138605,36.0,0,2024-04-23 13:28:23,2369
3083,,,61501-16         7V8,615010016,15,0.3,120.154402,26.138615,76.6,0,2024-04-23 13:32:03,2057
3174,,,61501-16         7V8,615010016,15,0.9,120.15499,26.138602,108.9,0,2024-04-23 13:36:41,2129
3051,,,61501-16         7V8,615010016,15,1.1,120.155453,26.138617,321.2,0,2024-04-23 13:40:24,2054
3673,,,61501-16         7V8,615010016,15,0.9,120.154038,26.139368,52.5,0,2024-04-23 13:44:20,2493
3287,,,61501-16         7V8,615010016,15,0.7,120.154638,26.139628,67.9,0,2024-04-23 13:47:54,2211
3424,,,61501-16         7V8,615010016,15,1.4,120.154962,26.13975,212.4,0,2024-04-23 13:52:15,2337
3562,,,61501-16         7V8,615010016,15,0.2,120.155358,26.14001,118.1,0,2024-04-23 13:57:36,2396
3688,,,61501-16         7V8,615010016,15,0.8,120.155498,26.140048,16.9,0,2024-04-23 14:01:10,2489
3241,,,61501-16         7V8,615010016,15,0.2,120.155778,26.140197,150.5,0,2024-04-23 14:05:33,2206
3400,,,61501-16         7V8,615010016,15,0.0,120.156018,26.140322,92.7,0,2024-04-23 14:09:59,2339
3466,,,61501-16         7V8,615010016,15,0.6,120.156237,26.140463,142.7,0,2024-04-23 14:13:30,2387
3465,,,61501-16         7V8,615010016,15,0.3,120.156565,26.140598,340.3,0,2024-04-23 14:17:59,2366
