fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
3672,,,1824- 80%           ,901823004,15,0.0,117.537818,23.743775,143.0,0,2024-04-18 09:20:02,2402
3677,,,1824- 80%           ,901823004,15,0.0,117.537917,23.743832,255.0,0,2024-04-18 09:52:38,2397
3807,,,1824- 79%           ,901823004,15,3.3,117.540723,23.737598,158.0,0,2024-04-18 10:37:35,2444
3593,,,1824- 79%           ,901823004,15,0.0,117.542383,23.733737,159.0,0,2024-04-18 10:52:36,2330
3859,,,1824- 79%           ,901823004,15,0.0,117.542638,23.73332,146.0,0,2024-04-18 11:04:42,2468
3858,,,1824- 79%           ,901823004,15,0.6,117.536685,23.73417,281.0,0,2024-04-18 11:25:43,2492
3737,,,1824- 79%           ,901823004,15,0.0,117.535188,23.734522,283.0,0,2024-04-18 11:37:44,2357
3849,,,1824- 79%           ,901823004,15,0.1,117.534722,23.734575,290.0,0,2024-04-18 11:52:50,2439
3644,,,1824- 79%           ,901823004,15,0.0,117.534725,23.734498,142.0,0,2024-04-18 12:05:03,2327
3461,,,1824- 79%           ,901823004,15,0.0,117.53466,23.734433,186.0,0,2024-04-18 12:17:00,2160
4387,,,1824- 74%           ,901823004,15,4.0,117.53138,23.738798,147.0,0,2024-04-19 07:12:48,2960
4273,,,1824- 74%           ,901823004,15,0.1,117.534297,23.7348,138.0,0,2024-04-19 07:29:30,2913
4084,,,1824- 74%           ,901823004,15,0.0,117.534518,23.73457,104.0,0,2024-04-19 07:40:37,2821
4392,,,1824- 74%           ,901823004,15,0.0,117.534585,23.734372,164.0,0,2024-04-19 07:51:42,3010
4523,,,1824- 74%           ,901823004,15,0.0,117.534597,23.734253,219.0,0,2024-04-19 08:02:42,3055
4196,,,1824- 74%           ,901823004,15,0.0,117.534573,23.734182,212.0,0,2024-04-19 08:16:35,2872
4352,,,1824- 74%           ,901823004,15,0.0,117.534633,23.734453,15.0,0,2024-04-19 08:30:30,2973
4202,,,1824- 74%           ,901823004,15,0.0,117.534633,23.734533,326.0,0,2024-04-19 08:41:39,2877
4631,,,1824- 74%           ,901823004,15,0.0,117.534748,23.73464,69.0,0,2024-04-19 08:55:48,3156
4268,,,1824- 74%           ,901823004,15,0.0,117.534685,23.734718,305.0,0,2024-04-19 09:07:18,2932
4475,,,1824- 74%           ,901823004,15,0.0,117.534648,23.734653,174.0,0,2024-04-19 09:18:49,3058
4434,,,1824- 74%           ,901823004,15,0.0,117.534515,23.734638,283.0,0,2024-04-19 09:30:25,3075
4582,,,1824- 74%           ,901823004,15,0.0,117.534357,23.734637,273.0,0,2024-04-19 09:42:11,3064
4378,,,1824- 74%           ,901823004,15,0.1,117.534283,23.73458,122.0,0,2024-04-19 10:02:45,3014
4240,,,1824- 73%           ,901823004,15,0.1,117.53472,23.7346,72.0,0,2024-04-19 10:14:42,2874
4349,,,1824- 74%           ,901823004,15,0.0,117.541472,23.733417,99.0,0,2024-04-19 10:26:58,2954
4370,,,1824- 73%           ,901823004,15,0.0,117.542548,23.733128,78.0,0,2024-04-19 10:45:01,2983
4365,,,1824- 74%           ,901823004,15,0.0,117.542632,23.733105,69.0,0,2024-04-19 10:56:41,2973
4215,,,1824- 73%           ,901823004,15,0.0,117.53831,23.743458,330.0,0,2024-04-19 11:55:23,2913
4065,,,1824- 73%           ,901823004,15,0.0,117.538255,23.743623,312.0,0,2024-04-19 12:07:09,2791
4224,,,1824- 73%           ,901823004,15,0.4,117.53909,23.743717,88.0,0,2024-04-19 12:24:33,2924
4199,,,1824- 73%           ,901823004,15,3.2,117.553785,23.739743,116.0,0,2024-04-19 12:54:22,2874
4092,,,1824- 73%           ,901823004,15,0.5,117.581012,23.721955,122.0,0,2024-04-19 13:09:19,2769
4079,,,1824- 73%           ,901823004,15,5.7,117.564382,23.727882,299.0,0,2024-04-19 13:21:07,2796
4140,,,1824- 73%           ,901823004,15,0.0,117.556238,23.733477,310.0,0,2024-04-19 13:32:40,2856
4090,,,1824- 73%           ,901823004,15,0.0,117.554975,23.734235,306.0,0,2024-04-19 13:52:37,2795
4297,,,1824- 73%           ,901823004,15,0.0,117.554625,23.734368,293.0,0,2024-04-19 14:06:45,2910
4215,,,1824- 73%           ,901823004,15,0.0,117.55447,23.734358,262.0,0,2024-04-19 14:18:00,2887
4431,,,1824- 72%           ,901823004,15,0.0,117.542622,23.733325,217.0,0,2024-04-19 15:01:38,3019
3914,,,1824- 72%           ,901823004,15,0.0,117.542525,23.73325,93.0,0,2024-04-19 15:24:15,2660
3910,,,1824- 72%           ,901823004,15,0.0,117.54257,23.73326,325.0,0,2024-04-19 15:35:37,2623
4123,,,1824- 72%           ,901823004,15,0.0,117.542593,23.733192,180.0,0,2024-04-19 15:58:12,2823
4699,,,1824- 68%           ,901823004,15,8.3,117.550627,23.739777,110.0,0,2024-04-20 06:48:05,3450
4360,,,1824- 67%           ,901823004,15,3.2,117.588058,23.720707,246.0,0,2024-04-20 15:35:27,2988
4574,,,1824- 57%           ,901823004,15,0.0,117.54257,23.733445,154.0,0,2024-04-22 06:51:38,3323
4771,,,1824- 58%           ,901823004,15,5.5,117.566252,23.731338,127.0,0,2024-04-22 07:47:53,3460
4096,,,1824- 57%           ,901823004,15,0.0,117.592705,23.72246,277.0,0,2024-04-22 15:16:26,2782
3711,,,1824- 57%           ,901823004,15,1.1,117.589893,23.720448,233.0,0,2024-04-22 15:33:51,2524
3657,,,1824- 54%           ,901823004,15,5.4,117.584578,23.721925,104.0,0,2024-04-23 06:35:42,2561
4155,,,1824- 53%           ,901823004,15,0.0,117.592458,23.722222,102.0,0,2024-04-23 13:20:56,2757
4149,,,1824- 53%           ,901823004,15,0.8,117.590882,23.720498,218.0,0,2024-04-23 13:43:41,2770
3891,,,1824- 49%           ,901823004,15,8.0,117.549868,23.740508,108.0,0,2024-04-24 06:05:03,2690
3777,,,1824- 49%           ,901823004,15,8.0,117.549868,23.740508,108.0,0,2024-04-24 06:05:03,2607
4080,,,1824- 49%           ,901823004,15,8.0,117.549868,23.740508,108.0,0,2024-04-24 06:05:03,2763
3539,,,1824- 49%           ,901823004,15,0.9,117.592745,23.722992,187.0,0,2024-04-24 10:15:02,2249
3504,,,1824- 49%           ,901823004,15,0.9,117.592745,23.722992,187.0,0,2024-04-24 10:15:02,2248
3790,,,1824- 49%           ,901823004,15,0.9,117.592745,23.722992,187.0,0,2024-04-24 10:15:02,2436
