fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
6211,,,MINPUYU51899-11-95% ,18189911,15,0.1,121.04081,26.454033,326.0,0,2024-04-25 05:50:06,4189
6192,,,MINPUYU51899-11-95% ,18189911,15,0.1,121.04081,26.454033,326.0,0,2024-04-25 05:50:06,4194
5910,,,MINPUYU51899-11-95% ,18189911,15,0.1,121.04081,26.454033,326.0,0,2024-04-25 05:50:06,3997
5700,,,MINPUYU51899-11-95% ,18189911,15,0.1,121.0264,26.458143,284.0,0,2024-04-25 08:29:18,3725
6042,,,MINPUYU51899-11-95% ,18189911,15,0.1,121.0264,26.458143,284.0,0,2024-04-25 08:29:18,3967
5963,,,MINPUYU51899-11-95% ,18189911,15,0.1,121.0264,26.458143,284.0,0,2024-04-25 08:29:18,3904
5844,,,MINPUYU51899-11-95% ,18189911,15,0.1,121.02562,26.458015,250.0,0,2024-04-25 08:42:45,3816
5731,,,MINPUYU51899-11-95% ,18189911,15,0.1,121.02562,26.458015,250.0,0,2024-04-25 08:42:45,3739
5731,,,MINPUYU51899-11-95% ,18189911,15,0.1,121.02562,26.458015,250.0,0,2024-04-25 08:42:45,3716
5894,,,MINPUYU51899-11-95% ,18189911,15,0.0,121.024735,26.457807,0.0,0,2024-04-25 09:09:50,3796
6124,,,MINPUYU51899-11-95% ,18189911,15,0.0,121.024735,26.457807,0.0,0,2024-04-25 09:09:50,3974
5851,,,MINPUYU51899-11-95% ,18189911,15,0.0,121.024735,26.457807,0.0,0,2024-04-25 09:09:50,3772
5398,,,MINPUYU51899-11-94% ,18189911,15,0.0,121.024597,26.457547,0.0,0,2024-04-25 09:38:01,3434
5289,,,MINPUYU51899-11-94% ,18189911,15,0.0,121.024597,26.457547,0.0,0,2024-04-25 09:38:01,3349
5436,,,MINPUYU51899-11-94% ,18189911,15,0.0,121.024597,26.457547,0.0,0,2024-04-25 09:38:01,3459
5508,,,MINPUYU51899-11-94% ,18189911,15,0.2,121.028427,26.456773,108.0,0,2024-04-25 12:08:34,3535
5566,,,MINPUYU51899-11-94% ,18189911,15,0.2,121.028427,26.456773,108.0,0,2024-04-25 12:08:34,3617
5597,,,MINPUYU51899-11-94% ,18189911,15,0.2,121.028427,26.456773,108.0,0,2024-04-25 12:08:34,3648
5880,,,MINPUYU51899-11-94% ,18189911,15,0.0,121.031797,26.45641,45.0,0,2024-04-25 12:51:38,3851
5434,,,MINPUYU51899-11-94% ,18189911,15,0.0,121.031797,26.45641,45.0,0,2024-04-25 12:51:38,3530
5114,,,MINPUYU51899-11-94% ,18189911,15,0.1,121.032437,26.456453,77.0,0,2024-04-25 12:59:11,3296
