fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
3059,,,61279--7-99%,612791007,15,8.9,120.138348,26.016687,179.0,0,2024-04-19 10:49:20,2132
3403,,,61279--7-99%,612791007,15,8.7,120.138855,26.007093,177.0,0,2024-04-19 10:53:37,2359
3058,,,61279--7-99%,612791007,15,8.8,120.139388,25.997207,176.6,0,2024-04-19 10:57:57,2095
3439,,,61279--7-99%,612791007,15,7.3,120.140193,25.98824,175.7,0,2024-04-19 11:02:14,2370
3105,,,61279--7-99%,612791007,15,1.2,120.14035,25.986845,175.3,0,2024-04-19 11:06:33,2141
2918,,,61279--7-99%,612791007,15,0.5,120.14051,25.986592,150.4,0,2024-04-19 11:08:42,2003
3337,,,61279--7-99%,612791007,15,0.3,120.140942,25.986368,100.2,0,2024-04-19 11:12:58,2307
2971,,,61279--7-99%,612791007,15,0.4,120.141472,25.986335,84.9,0,2024-04-19 11:17:18,2089
3262,,,61279--7-99%,612791007,15,0.5,120.142153,25.986428,80.3,0,2024-04-19 11:21:36,2243
3374,,,61279--7-99%,612791007,15,0.7,120.143048,25.986567,77.3,0,2024-04-19 11:25:53,2324
3434,,,61279--7-99%,612791007,15,0.9,120.144165,25.986687,83.8,0,2024-04-19 11:30:09,2356
3793,,,61279--7-99%,612791007,15,0.8,120.145282,25.986632,96.7,0,2024-04-19 11:34:25,2635
3390,,,61279--7-99%,612791007,15,0.6,120.146155,25.98654,95.3,0,2024-04-19 11:38:42,2360
2947,,,61279--7-99%,612791007,15,0.6,120.14654,25.986522,93.0,0,2024-04-19 11:40:51,2015
3378,,,61279--7-99%,612791007,15,0.5,120.14722,25.986543,85.6,0,2024-04-19 11:45:10,2342
3314,,,61279--7-99%,612791007,15,0.5,120.147835,25.98656,84.5,0,2024-04-19 11:49:28,2299
3564,,,61279--7-99%,612791007,15,0.4,120.148743,25.986667,79.5,0,2024-04-19 11:55:52,2478
3159,,,61279--7-99%,612791007,15,0.4,120.149028,25.986713,79.6,0,2024-04-19 11:58:01,2216
3101,,,61279--7-99%,612791007,15,0.4,120.149612,25.986832,79.6,0,2024-04-19 12:02:19,2181
2978,,,61279--7-99%,612791007,15,0.4,120.150167,25.986963,76.3,0,2024-04-19 12:06:38,2101
2813,,,61279--7-99%,612791007,15,0.4,120.150683,25.987112,74.0,0,2024-04-19 12:10:54,1955
3313,,,61279--7-99%,612791007,15,0.4,120.151183,25.98725,72.1,0,2024-04-19 12:15:12,2282
3502,,,61279--7-99%,612791007,15,0.4,120.151678,25.987417,68.7,0,2024-04-19 12:19:30,2426
3099,,,61279--7-99%,612791007,15,0.4,120.152193,25.98761,65.1,0,2024-04-19 12:23:49,2161
3040,,,61279--7-99%,612791007,15,0.4,120.15271,25.98781,66.8,0,2024-04-19 12:28:07,2127
3297,,,61279--7-99%,612791007,15,0.4,120.153215,25.988022,62.9,0,2024-04-19 12:32:24,2300
3172,,,61279--7-99%,612791007,15,0.4,120.153683,25.988225,61.5,0,2024-04-19 12:36:43,2206
2809,,,61279--7-99%,612791007,15,0.4,120.154375,25.988572,60.1,0,2024-04-19 12:43:11,1907
2761,,,61279--7-99%,612791007,15,0.4,120.154835,25.988812,61.7,0,2024-04-19 12:47:30,1892
3081,,,61279--7-99%,612791007,15,0.4,120.155277,25.989068,58.7,0,2024-04-19 12:51:47,2146
2824,,,61279--7-99%,612791007,15,0.4,120.155708,25.989337,53.6,0,2024-04-19 12:56:07,1942
2879,,,61279--7-99%,612791007,15,0.3,120.156108,25.989597,54.3,0,2024-04-19 13:00:24,2020
2941,,,61279--7-99%,612791007,15,0.4,120.156505,25.989873,52.9,0,2024-04-19 13:04:44,2054
2669,,,61279--7-99%,612791007,15,0.3,120.15669,25.990012,50.2,0,2024-04-19 13:06:51,1839
2890,,,61279--7-99%,612791007,15,0.3,120.156867,25.990138,51.4,0,2024-04-19 13:09:01,1994
2917,,,61279--7-99%,612791007,15,0.3,120.157418,25.990548,50.3,0,2024-04-19 13:15:26,1997
3385,,,61279--7-99%,612791007,15,0.3,120.157743,25.990822,47.1,0,2024-04-19 13:19:45,2335
2957,,,61279--7-99%,612791007,15,0.5,120.158057,25.991112,33.7,0,2024-04-19 13:24:02,2036
2907,,,61279--7-99%,612791007,15,0.2,120.158323,25.99137,35.9,0,2024-04-19 13:28:22,1992
2953,,,61279--7-99%,612791007,15,0.3,120.158642,25.991638,50.0,0,2024-04-19 13:32:39,2041
3242,,,61279--7-99%,612791007,15,0.3,120.158878,25.991945,39.0,0,2024-04-19 13:36:57,2229
3112,,,61279--7-99%,612791007,15,0.3,120.159093,25.992247,25.5,0,2024-04-19 13:41:17,2144
2827,,,61279--7-99%,612791007,15,0.3,120.15931,25.992543,37.2,0,2024-04-19 13:45:32,1939
3045,,,61279--7-99%,612791007,15,0.3,120.159513,25.992858,27.1,0,2024-04-19 13:49:50,2108
3153,,,61279--7-99%,612791007,15,0.3,120.15963,25.993003,35.8,0,2024-04-19 13:52:01,2183
2896,,,61279--7-99%,612791007,15,0.3,120.159797,25.993303,27.7,0,2024-04-19 13:56:17,1969
3152,,,61279--7-99%,612791007,15,0.4,120.16003,25.993573,67.9,0,2024-04-19 14:01:08,2149
3222,,,61279--7-99%,612791007,15,0.3,120.160135,25.993853,15.6,0,2024-04-19 14:04:52,2225
3212,,,61279--7-99%,612791007,15,0.2,120.160248,25.994152,15.4,0,2024-04-19 14:09:11,2213
3511,,,61279--7-99%,612791007,15,0.2,120.16032,25.994448,13.0,0,2024-04-19 14:13:33,2435
3181,,,61279--7-99%,612791007,15,0.2,120.160385,25.994753,12.7,0,2024-04-19 14:17:52,2221
3637,,,61279--7-99%,612791007,15,0.2,120.160433,25.995042,10.4,0,2024-04-19 14:22:13,2518
3323,,,61279--7-99%,612791007,15,0.2,120.160457,25.995338,4.1,0,2024-04-19 14:26:29,2287
2978,,,61279--7-99%,612791007,15,0.2,120.16048,25.995627,6.9,0,2024-04-19 14:30:47,2046
2825,,,61279--7-99%,612791007,15,0.2,120.160467,25.995783,355.6,0,2024-04-19 14:32:56,1948
3378,,,61279--7-99%,612791007,15,0.3,120.160405,25.996107,347.8,0,2024-04-19 14:37:15,2320
2942,,,61279--7-99%,612791007,15,0.3,120.160323,25.99642,345.6,0,2024-04-19 14:41:34,2027
2760,,,61279--7-99%,612791007,15,0.2,120.160217,25.99673,340.0,0,2024-04-19 14:45:51,1867
3252,,,61279--7-99%,612791007,15,0.1,120.160142,25.996978,0.0,0,2024-04-19 14:50:09,2235
2627,,,61279--7-99%,612791007,15,0.1,120.160013,25.997273,350.0,0,2024-04-19 14:54:28,1768
3118,,,61279--7-99%,612791007,15,0.7,120.159858,25.997797,349.3,0,2024-04-19 14:58:47,2157
2567,,,61279--7-99%,612791007,15,0.2,120.14383,26.078478,163.1,0,2024-04-19 19:17:22,1768
2563,,,61279--7-99%,612791007,15,0.1,120.144453,26.077955,114.4,0,2024-04-19 20:06:02,1784
2732,,,61279--7-99%,612791007,15,0.0,120.144655,26.07797,1.9,0,2024-04-19 20:40:29,1916
2702,,,61279--7-99%,612791007,15,0.2,120.14498,26.077978,62.5,0,2024-04-19 20:58:41,1916
2983,,,61279--7-99%,612791007,15,0.1,120.145135,26.078002,12.6,0,2024-04-19 21:06:51,2119
