fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
1519,,0.0,,412700773,15,0.0,118.382042,24.55566,0.0,30,2024-04-16 02:32:23,1042
1920,,0.0,,412700773,15,0.0,118.381875,24.555755,290.3,30,2024-04-16 02:44:23,1329
1719,,0.0,,412700773,15,0.0,118.381542,24.555632,50.7,30,2024-04-16 02:56:23,1210
1316,,0.0,,412700773,15,0.0,118.381873,24.556007,54.1,30,2024-04-16 05:02:23,908
1515,,0.0,,412700773,15,0.0,118.381955,24.555935,0.0,30,2024-04-16 05:50:23,1087
2407,,0.0,,412700773,15,0.1,118.381857,24.555815,140.4,30,2024-04-16 07:38:24,1770
2425,,0.0,,412700773,15,0.1,118.38183,24.555873,0.0,30,2024-04-16 08:14:24,1751
2388,,0.0,,412700773,15,0.0,118.382117,24.556032,0.0,30,2024-04-16 15:26:23,1707
2403,,0.0,,412700773,15,0.1,118.381912,24.556053,85.6,30,2024-04-16 18:02:22,1710
2359,,0.0,,412700773,15,0.0,118.382148,24.55624,160.8,30,2024-04-17 06:20:31,1743
1732,,0.0,,412700773,15,0.0,118.382172,24.555862,44.6,30,2024-04-17 16:26:28,1126
2763,,0.0,,412700773,15,0.0,118.38225,24.555892,203.9,30,2024-04-17 20:38:32,1950
2075,,0.0,,412700773,15,0.0,118.382048,24.556173,33.5,30,2024-04-18 06:38:33,1466
2345,,0.0,,412700773,15,0.1,118.382063,24.556117,245.3,30,2024-04-18 07:08:32,1628
2051,,,MINXIAYU12102       ,412700773,15,0.1,118.382055,24.556003,0.0,0,2024-04-18 07:32:32,1437
2401,,,MINXIAYU12102       ,412700773,15,0.0,118.38204,24.556008,196.8,0,2024-04-18 07:38:32,1618
2258,,,MINXIAYU12102       ,412700773,15,0.3,118.382032,24.555665,0.0,0,2024-04-19 08:50:29,1556
2339,,,MINXIAYU12102       ,412700773,15,0.1,118.38188,24.555937,205.6,0,2024-04-19 09:50:27,1616
2078,,0.0,,412700773,15,0.0,118.381892,24.555853,134.5,30,2024-04-19 11:14:27,1439
1893,,,MINXIAYU12102       ,412700773,15,0.1,118.382068,24.555728,261.5,0,2024-04-19 20:20:27,1302
2132,,0.0,,412700773,15,0.0,118.381943,24.55582,278.3,30,2024-04-20 21:08:23,1540
2298,,0.0,,412700773,15,0.2,118.381723,24.555902,0.0,30,2024-04-20 22:32:24,1669
2020,,,MINXIAYU12102       ,412700773,15,0.1,118.381775,24.555875,301.2,0,2024-04-22 03:56:25,1475
2177,,0.0,,412700773,15,0.4,118.381925,24.556125,14.8,30,2024-04-22 23:44:29,1571
2117,,,MINXIAYU12102       ,412700773,15,0.0,118.382233,24.556067,64.2,0,2024-04-23 14:08:31,1479
2546,,,MINXIAYU12102       ,412700773,15,0.0,118.38218,24.55614,0.0,0,2024-04-23 14:20:32,1743
1957,,,MINXIAYU12102       ,412700773,15,0.4,118.381913,24.556165,50.7,0,2024-04-23 22:44:33,1358
