fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
2752,,,JIN HORNG LIH       ,416003626,15,0.0,119.578402,23.563383,0.0,30,2024-04-16 06:28:29,2061
2573,,,JIN HORNG LIH       ,416003626,15,0.0,119.578408,23.563402,0.0,30,2024-04-16 06:49:05,1904
2774,,,JIN HORNG LIH       ,416003626,15,0.0,119.578405,23.563403,0.0,30,2024-04-16 07:01:05,2041
2675,,,JIN HORNG LIH       ,416003626,15,0.0,119.578405,23.563402,0.0,30,2024-04-16 07:13:05,1968
2538,,,JIN HORNG LIH       ,416003626,15,0.0,119.578402,23.563408,0.0,30,2024-04-16 07:31:31,1851
2722,,,JIN HORNG LIH       ,416003626,15,4.7,119.573642,23.564137,218.2,30,2024-04-16 08:15:32,1970
2909,,,JIN HORNG LIH       ,416003626,15,5.9,119.569215,23.561555,250.9,30,2024-04-16 08:23:31,2138
2772,,,JIN HORNG LIH       ,416003626,15,6.2,119.558153,23.558713,257.7,30,2024-04-16 08:29:31,2041
3021,,,JIN HORNG LIH       ,416003626,15,6.2,119.552652,23.557773,255.8,30,2024-04-16 08:32:31,2226
2897,,,JIN HORNG LIH       ,416003626,15,6.2,119.545623,23.553662,216.5,30,2024-04-16 08:37:02,2144
2868,,,JIN HORNG LIH       ,416003626,15,5.9,119.540627,23.547507,224.1,30,2024-04-16 08:41:32,2126
2887,,,JIN HORNG LIH       ,416003626,15,6.8,119.536547,23.541395,195.1,30,2024-04-16 08:45:31,2103
2977,,,JIN HORNG LIH       ,416003626,15,6.8,119.536892,23.534618,169.2,30,2024-04-16 08:49:06,2185
3108,,,JIN HORNG LIH       ,416003626,15,6.8,119.53875,23.527305,165.6,30,2024-04-16 08:53:01,2289
2772,,,JIN HORNG LIH       ,416003626,15,6.7,119.539562,23.524587,160.8,30,2024-04-16 08:54:31,2017
2671,,,JIN HORNG LIH       ,416003626,15,7.6,119.543908,23.514075,156.2,30,2024-04-16 09:00:01,1932
2662,,,JIN HORNG LIH       ,416003626,15,7.5,119.548583,23.503397,160.0,30,2024-04-16 09:05:30,1918
2868,,,JIN HORNG LIH       ,416003626,15,7.3,119.548595,23.493207,193.4,30,2024-04-16 09:10:31,2104
2818,,,JIN HORNG LIH       ,416003626,15,7.2,119.546982,23.487347,195.2,30,2024-04-16 09:13:31,2058
2841,,,JIN HORNG LIH       ,416003626,15,7.5,119.544485,23.478307,194.7,30,2024-04-16 09:18:00,2082
2864,,,JIN HORNG LIH       ,416003626,15,7.7,119.541572,23.469033,196.0,30,2024-04-16 09:22:31,2080
2826,,,JIN HORNG LIH       ,416003626,15,7.8,119.538977,23.460652,195.7,30,2024-04-16 09:26:31,2057
2844,,,JIN HORNG LIH       ,416003626,15,8.1,119.536635,23.452023,191.8,30,2024-04-16 09:30:30,2096
2635,,,JIN HORNG LIH       ,416003626,15,8.1,119.53625,23.449775,187.5,30,2024-04-16 09:31:30,1922
2713,,,JIN HORNG LIH       ,416003626,15,8.5,119.53358,23.43373,191.6,30,2024-04-16 09:38:30,1963
2489,,,JIN HORNG LIH       ,416003626,15,8.6,119.531153,23.422115,192.4,30,2024-04-16 09:43:30,1776
2625,,,JIN HORNG LIH       ,416003626,15,8.5,119.530153,23.4175,190.6,30,2024-04-16 09:45:30,1885
2657,,,JIN HORNG LIH       ,416003626,15,8.5,119.527668,23.405735,190.7,30,2024-04-16 09:50:29,1919
2842,,,JIN HORNG LIH       ,416003626,15,7.9,119.526372,23.396803,187.6,30,2024-04-16 09:54:30,2057
2840,,,JIN HORNG LIH       ,416003626,15,7.6,119.524315,23.38962,199.7,30,2024-04-16 09:57:59,2056
2661,,,JIN HORNG LIH       ,416003626,15,7.5,119.520735,23.379463,195.0,30,2024-04-16 10:02:59,1937
2695,,,JIN HORNG LIH       ,416003626,15,6.9,119.518095,23.369352,189.9,30,2024-04-16 10:07:59,1943
2966,,,JIN HORNG LIH       ,416003626,15,5.6,119.516807,23.364395,167.0,30,2024-04-16 10:10:59,2148
2842,,,JIN HORNG LIH       ,416003626,15,1.4,119.520483,23.362623,48.0,30,2024-04-16 10:14:30,2035
2780,,,JIN HORNG LIH       ,416003626,15,0.0,119.52056,23.36272,32.3,30,2024-04-16 10:19:12,2004
2641,,,JIN HORNG LIH       ,416003626,15,0.1,119.520563,23.362718,32.3,30,2024-04-16 10:21:00,1890
2889,,,JIN HORNG LIH       ,416003626,15,0.0,119.520563,23.362718,32.3,30,2024-04-16 10:27:00,2108
2982,,,JIN HORNG LIH       ,416003626,15,0.1,119.52056,23.362722,32.3,30,2024-04-16 10:29:59,2173
2918,,,JIN HORNG LIH       ,416003626,15,0.0,119.520562,23.362713,32.3,30,2024-04-16 10:35:59,2109
2824,,,JIN HORNG LIH       ,416003626,15,0.0,119.520562,23.362718,32.3,30,2024-04-16 10:37:12,2069
2678,,,JIN HORNG LIH       ,416003626,15,0.0,119.520563,23.362725,32.3,30,2024-04-16 10:44:59,1952
2880,,,JIN HORNG LIH       ,416003626,15,0.1,119.520562,23.36272,32.3,30,2024-04-16 10:49:12,2086
