fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
5714,,BK7024 ,,416000000,15,0.0,120.31597,22.569693,246.3,30,2024-04-15 21:41:50,3922
5653,,,DAH SHYE NO.3       ,416000000,15,0.0,120.315968,22.569682,246.3,30,2024-04-15 21:46:50,3862
5703,,,DAH SHYE NO.3       ,416000000,15,0.0,120.315972,22.569698,246.3,30,2024-04-15 21:54:50,3848
5778,,BK7024 ,,416000000,15,0.0,120.315985,22.569707,246.3,30,2024-04-15 22:02:50,3904
5839,,,DAH SHYE NO.3       ,416000000,15,0.0,120.315972,22.569707,246.3,30,2024-04-15 22:06:51,3981
5718,0.0,,,416000000,15,0.0,120.315975,22.569703,246.3,0,2024-04-15 22:14:49,3880
5492,0.0,,,416000000,15,0.0,120.315982,22.569723,246.3,0,2024-04-15 22:19:52,3773
5741,,BK7024 ,,416000000,15,0.4,122.062712,25.514642,40.9,30,2024-04-15 22:23:57,3913
5648,,,DAH SHYE NO.3       ,416000000,15,0.0,120.315975,22.569728,246.3,30,2024-04-15 22:27:30,3830
5573,,,DAH SHYE NO.3       ,416000000,15,0.0,120.315987,22.56972,246.3,30,2024-04-15 22:30:51,3744
5498,,BK7024 ,,416000000,15,0.0,120.315975,22.569717,246.3,30,2024-04-15 22:35:53,3724
5498,,,DAH SHYE NO.3       ,416000000,15,0.0,120.31598,22.569708,246.3,30,2024-04-15 22:39:53,3727
5507,0.0,,,416000000,15,0.0,121.50581,23.494082,37.5,0,2024-04-15 22:43:59,3760
5597,,,DAH SHYE NO.3       ,416000000,15,1.3,122.064055,25.518875,273.0,30,2024-04-15 22:51:49,3777
5380,0.0,,,416000000,15,1.1,122.062798,25.521243,18.7,0,2024-04-15 22:55:58,3624
5943,,,DAH SHYE NO.3       ,416000000,15,0.0,120.316003,22.569742,246.3,30,2024-04-15 23:00:52,4018
5771,,,DAH SHYE NO.3       ,416000000,15,0.0,120.316,22.569712,246.3,0,2024-04-15 23:04:53,3906
5608,,,DAH SHYE NO.3       ,416000000,15,0.2,122.059487,25.521898,28.9,30,2024-04-15 23:12:46,3773
5437,,,DAH SHYE NO.3       ,416000000,15,0.0,120.315992,22.569722,246.3,0,2024-04-15 23:16:53,3638
5698,,,DAH SHYE NO.3       ,416000000,15,0.8,122.05621,25.522722,111.5,30,2024-04-15 23:24:56,3843
5540,,,DAH SHYE NO.3       ,416000000,15,0.0,120.31598,22.569735,246.3,0,2024-04-15 23:28:56,3724
5193,0.0,,,416000000,15,0.0,120.316002,22.569727,246.3,0,2024-04-15 23:31:55,3500
5203,,,DAH SHYE NO.3       ,416000000,15,0.0,120.315998,22.569708,246.3,30,2024-04-15 23:36:55,3509
5312,,BK7024 ,,416000000,15,9.5,122.049215,25.541848,330.6,30,2024-04-15 23:41:58,3585
5375,,BK7024 ,,416000000,15,0.0,120.315982,22.569692,246.3,30,2024-04-15 23:44:54,3635
5600,0.0,,,416000000,15,9.1,122.037657,25.547917,220.2,0,2024-04-15 23:49:58,3757
5407,,,DAH SHYE NO.3       ,416000000,15,8.3,122.022025,25.534425,228.5,30,2024-04-15 23:57:58,3673
5445,0.0,,,416000000,15,1.8,122.014918,25.533588,304.5,0,2024-04-16 00:02:00,3702
5384,,,DAH SHYE NO.3       ,416000000,15,0.0,120.315995,22.569693,215.1,30,2024-04-16 00:09:57,3621
5622,,,DAH SHYE NO.3       ,416000000,15,1.2,122.011322,25.536745,284.0,0,2024-04-16 00:14:00,3784
