fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
7230,,,HSD-NET-95%,232911221,15,10.2,119.218292,23.375073,83.8,0,2024-04-16 11:50:21,5049
7327,,,HSD-NET-95%,232911221,15,9.7,119.229235,23.376035,81.7,0,2024-04-16 11:54:29,5124
7329,,,HSD-NET-95%,232911221,15,9.1,119.24034,23.377333,84.3,0,2024-04-16 11:58:40,5141
7210,,,HSD-NET-95%,232911221,15,9.0,119.250958,23.378878,80.9,0,2024-04-16 12:02:45,5023
6980,,,HSD-NET-95%,232911221,15,9.1,119.262193,23.38058,81.4,0,2024-04-16 12:07:08,4859
6548,,,HSD-NET-95%,232911221,15,8.7,119.28334,23.384055,79.8,0,2024-04-16 12:15:26,4516
6932,,,HSD-NET-95%,232911221,15,8.4,119.294078,23.385182,81.7,0,2024-04-16 12:19:37,4765
7132,,,HSD-NET-95%,232911221,15,8.9,119.30503,23.386255,82.4,0,2024-04-16 12:23:54,4949
7097,,,HSD-NET-95%,232911221,15,8.1,119.3099,23.386873,82.1,0,2024-04-16 12:25:55,4929
7234,,,HSD-NET-95%,232911221,15,8.2,119.320095,23.38949,79.6,0,2024-04-16 12:30:11,5010
7373,,,HSD-NET-96%,232911221,15,9.1,119.33027,23.392652,60.8,0,2024-04-16 12:34:20,5114
6858,,,HSD-NET-96%,232911221,15,10.0,119.333665,23.39728,33.9,0,2024-04-16 12:36:26,4726
7156,,,HSD-NET-95%,232911221,15,7.5,119.342232,23.407643,89.4,0,2024-04-16 12:42:50,4944
7319,,,HSD-NET-95%,232911221,15,7.4,119.351625,23.407797,89.2,0,2024-04-16 12:46:59,5044
7204,,,HSD-NET-96%,232911221,15,8.1,119.361282,23.407848,88.6,0,2024-04-16 12:51:14,5012
7050,,,HSD-NET-95%,232911221,15,7.2,119.370458,23.408312,85.8,0,2024-04-16 12:55:25,4869
6854,,,HSD-NET-95%,232911221,15,7.4,119.37997,23.408927,85.5,0,2024-04-16 12:59:40,4702
6818,,,HSD-NET-95%,232911221,15,7.9,119.393995,23.40968,87.2,0,2024-04-16 13:05:56,4684
6953,,,HSD-NET-95%,232911221,15,6.9,119.398173,23.41006,84.3,0,2024-04-16 13:08:02,4752
7400,,,HSD-NET-95%,232911221,15,8.2,119.408287,23.410615,86.9,0,2024-04-16 13:12:17,5108
7122,,,HSD-NET-96%,232911221,15,8.3,119.417305,23.41087,90.5,0,2024-04-16 13:16:32,4917
7066,,,HSD-NET-96%,232911221,15,6.7,119.417183,23.401975,228.7,0,2024-04-16 13:22:49,4868
5492,,,HSD-NET-95%,232911221,15,7.4,119.402528,23.4029,274.8,0,2024-04-16 13:29:09,3646
6001,,,HSD-NET-95%,232911221,15,8.3,119.383052,23.405043,277.4,0,2024-04-16 13:37:34,4018
6683,,,HSD-NET-95%,232911221,15,8.4,119.372765,23.406455,278.5,0,2024-04-16 13:41:52,4551
6848,,,HSD-NET-96%,232911221,15,8.0,119.367948,23.407165,279.1,0,2024-04-16 13:43:52,4677
6883,,,HSD-NET-96%,232911221,15,7.3,119.358393,23.40859,279.0,0,2024-04-16 13:48:05,4677
6638,,,HSD-NET-96%,232911221,15,8.4,119.34346,23.410377,276.8,0,2024-04-16 13:54:23,4500
5872,,,HSD-NET-96%,232911221,15,8.0,119.338837,23.408995,251.9,0,2024-04-16 13:56:36,3903
5841,,,HSD-NET-95%,232911221,15,2.2,119.340348,23.402008,120.7,0,2024-04-16 14:02:48,3873
6106,,,HSD-NET-96%,232911221,15,1.5,119.33999,23.403667,349.0,0,2024-04-16 14:07:01,4091
6537,,,HSD-NET-96%,232911221,15,1.5,119.339833,23.404527,350.5,0,2024-04-16 14:09:09,4411
6878,,,HSD-NET-96%,232911221,15,1.7,119.33931,23.407315,351.5,0,2024-04-16 14:15:29,4679
6862,,,HSD-NET-97%,232911221,15,1.7,119.338955,23.40929,351.8,0,2024-04-16 14:19:39,4654
7300,,,HSD-NET-97%,232911221,15,1.7,119.338448,23.411292,344.8,0,2024-04-16 14:23:51,4969
6945,,,HSD-NET-97%,232911221,15,1.9,119.338153,23.412335,345.4,0,2024-04-16 14:26:07,4753
6975,,,HSD-NET-96%,232911221,15,1.8,119.337578,23.41428,345.8,0,2024-04-16 14:30:20,4764
6928,,,HSD-NET-97%,232911221,15,2.0,119.337027,23.416355,347.2,0,2024-04-16 14:34:31,4739
7025,,,HSD-NET-97%,232911221,15,1.9,119.336468,23.418368,346.3,0,2024-04-16 14:38:44,4804
