fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
4274,,,32200-27-63%        ,143220027,15,0.0,120.261428,24.034453,13.0,0,2024-04-15 21:41:38,3020
4167,,,32200-27-64%        ,143220027,15,0.0,120.261525,24.034733,27.0,0,2024-04-15 21:46:49,2949
4080,,,32200-27-64%        ,143220027,15,0.0,120.261525,24.034823,50.0,0,2024-04-15 21:50:18,2887
3899,,,32200-27-64%        ,143220027,15,0.1,120.261557,24.035072,355.0,0,2024-04-15 21:53:43,2744
4458,,,32200-27-63%        ,143220027,15,0.1,120.261642,24.035273,355.0,0,2024-04-15 21:57:15,3091
4392,,,32200-27-64%        ,143220027,15,0.0,120.261707,24.035553,348.0,0,2024-04-15 22:02:40,3063
4121,,,32200-27-63%        ,143220027,15,0.1,120.261833,24.035747,38.0,0,2024-04-15 22:06:23,2912
4287,,,32200-27-64%        ,143220027,15,0.0,120.26193,24.03596,28.0,0,2024-04-15 22:10:11,3015
4176,,,32200-27-64%        ,143220027,15,0.1,120.262047,24.036205,26.0,0,2024-04-15 22:13:58,2932
4186,,,32200-27-64%        ,143220027,15,0.0,120.262058,24.03642,283.0,0,2024-04-15 22:19:34,2980
4399,,,32200-27-64%        ,143220027,15,0.0,120.26209,24.036427,235.0,0,2024-04-15 22:23:16,3095
4127,,,32200-27-64%        ,143220027,15,0.0,120.262058,24.036463,302.0,0,2024-04-15 22:26:59,2898
3992,,,32200-27-64%        ,143220027,15,0.1,120.26224,24.03656,41.0,0,2024-04-15 22:30:42,2770
3840,,,32200-27-64%        ,143220027,15,0.1,120.262347,24.036907,33.0,0,2024-04-15 22:34:28,2697
4062,,,32200-27-63%        ,143220027,15,0.1,120.262357,24.037322,9.0,0,2024-04-15 22:38:16,2861
4077,,,32200-27-64%        ,143220027,15,0.2,120.262272,24.038098,334.0,0,2024-04-15 22:43:53,2875
4010,,,32200-27-63%        ,143220027,15,0.2,120.262378,24.038613,357.0,0,2024-04-15 22:47:34,2832
4127,,,32200-27-63%        ,143220027,15,0.1,120.262272,24.03928,25.0,0,2024-04-15 22:51:22,2884
3894,,,32200-27-63%        ,143220027,15,0.2,120.262015,24.03998,355.0,0,2024-04-15 22:55:06,2718
4027,,,32200-27-63%        ,143220027,15,0.3,120.261685,24.041032,339.0,0,2024-04-15 23:00:40,2840
4398,,,32200-27-64%        ,143220027,15,0.2,120.261748,24.041647,348.0,0,2024-04-15 23:04:24,3057
4184,,,32200-27-63%        ,143220027,15,0.2,120.262783,24.041783,6.0,0,2024-04-15 23:08:30,2923
3900,,,32200-27-63%        ,143220027,15,0.2,120.26288,24.042392,5.0,0,2024-04-15 23:12:09,2746
4289,,,32200-27-63%        ,143220027,15,0.2,120.263007,24.043125,6.0,0,2024-04-15 23:15:53,2977
4062,,,32200-27-64%        ,143220027,15,0.2,120.263113,24.043807,14.0,0,2024-04-15 23:19:34,2844
4333,,,32200-27-63%        ,143220027,15,0.2,120.263242,24.04438,13.0,0,2024-04-15 23:23:22,3010
3992,,,32200-27-64%        ,143220027,15,0.3,120.263487,24.04517,21.0,0,2024-04-15 23:27:03,2776
3927,,,32200-27-63%        ,143220027,15,0.2,120.26353,24.046023,0.0,0,2024-04-15 23:30:58,2735
3779,,,32200-27-63%        ,143220027,15,0.3,120.263402,24.046947,26.0,0,2024-04-15 23:36:36,2649
4139,,,32200-27-63%        ,143220027,15,0.3,120.263797,24.047747,23.0,0,2024-04-15 23:40:18,2885
4100,,,32200-27-63%        ,143220027,15,0.3,120.264223,24.048602,24.0,0,2024-04-15 23:44:02,2841
4158,,,32200-27-63%        ,143220027,15,0.3,120.26496,24.049988,26.0,0,2024-04-15 23:49:40,2866
4018,,,32200-27-63%        ,143220027,15,0.4,120.265557,24.050885,30.0,0,2024-04-15 23:53:21,2793
4455,,,32200-27-63%        ,143220027,15,0.3,120.265983,24.051847,22.0,0,2024-04-15 23:57:22,3100
4015,,,32200-27-63%        ,143220027,15,0.3,120.266538,24.052658,37.0,0,2024-04-16 00:00:51,2830
4390,,,32200-27-63%        ,143220027,15,0.3,120.267028,24.053512,32.0,0,2024-04-16 00:04:19,3022
4049,,,32200-27-63%        ,143220027,15,0.3,120.267423,24.054383,28.0,0,2024-04-16 00:07:50,2811
3904,,,32200-27-63%        ,143220027,15,0.3,120.268063,24.05572,30.0,0,2024-04-16 00:13:01,2719
3830,,,32200-27-63%        ,143220027,15,0.4,120.268512,24.05657,31.0,0,2024-04-16 00:16:30,2684
3813,,,32200-27-63%        ,143220027,15,0.3,120.26928,24.057807,31.0,0,2024-04-16 00:21:44,2635
3823,,,32200-27-63%        ,143220027,15,0.3,120.269322,24.058213,5.0,0,2024-04-16 00:23:28,2596
3630,,,32200-27-64%        ,143220027,15,0.3,120.27009,24.05949,27.0,0,2024-04-16 00:28:43,2506
3830,,,32200-27-63%        ,143220027,15,0.4,120.270752,24.060797,31.0,0,2024-04-16 00:33:59,2683
4168,,,32200-27-63%        ,143220027,15,0.3,120.271178,24.061607,25.0,0,2024-04-16 00:37:29,2899
3942,,,32200-27-63%        ,143220027,15,0.3,120.271797,24.062885,27.0,0,2024-04-16 00:42:41,2758
3861,,,32200-27-63%        ,143220027,15,0.3,120.272255,24.063725,26.0,0,2024-04-16 00:46:10,2706
3922,,,32200-27-63%        ,143220027,15,0.3,120.272682,24.064553,25.0,0,2024-04-16 00:49:41,2776
4279,,,32200-27-63%        ,143220027,15,0.3,120.273407,24.06576,28.0,0,2024-04-16 00:54:54,2971
3714,,,32200-27-63%        ,143220027,15,0.3,120.274005,24.0666,37.0,0,2024-04-16 00:58:27,2599
3921,,,32200-27-63%        ,143220027,15,0.2,120.274517,24.067322,38.0,0,2024-04-16 01:01:56,2729
3590,,,32200-27-63%        ,143220027,15,0.3,120.27522,24.06858,37.0,0,2024-04-16 01:07:09,2505
3655,,,32200-27-63%        ,143220027,15,0.3,120.27569,24.069423,33.0,0,2024-04-16 01:10:37,2577
4022,,,32200-27-63%        ,143220027,15,0.3,120.276393,24.070623,24.0,0,2024-04-16 01:15:49,2805
3892,,,32200-27-62%        ,143220027,15,0.3,120.276938,24.071463,25.0,0,2024-04-16 01:19:17,2739
3716,,,32200-27-63%        ,143220027,15,0.3,120.27744,24.07218,32.0,0,2024-04-16 01:22:45,2591
3710,,,32200-27-63%        ,143220027,15,0.3,120.27793,24.072967,37.0,0,2024-04-16 01:26:18,2596
