fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
1575,,,ZHEPINGYU80280,412434944,15,9.3,120.857538,27.536632,266.0,0,2024-04-15 22:14:40,1196
1076,,,ZHEPINGYU80280,412434944,15,9.1,120.818217,27.533705,262.8,0,2024-04-15 22:28:25,828
1524,,,ZHEPINGYU80280,412434944,15,0.0,120.582373,27.590697,274.9,0,2024-04-16 10:47:55,1222
1581,,       ,,412434944,15,0.0,120.582347,27.590675,160.5,30,2024-04-16 11:00:29,1271
1335,,       ,,412434944,15,0.0,120.58236,27.590625,86.2,30,2024-04-16 11:15:00,1055
1213,,       ,,412434944,15,0.0,120.58232,27.590727,297.1,30,2024-04-16 11:40:10,977
1313,,       ,,412434944,15,0.0,120.582307,27.590698,220.9,30,2024-04-16 11:52:45,1065
1531,,       ,,412434944,15,0.0,120.582373,27.590753,234.6,30,2024-04-16 12:45:12,1235
1568,,       ,,412434944,15,0.0,120.58236,27.590762,227.8,30,2024-04-16 15:46:27,1143
1119,,       ,,412434944,15,0.0,120.582347,27.590792,212.7,30,2024-04-16 15:59:03,892
1286,,PY80280,,412434944,15,0.1,121.280873,27.314542,96.4,30,2024-04-23 08:06:26,1039
1159,,PY80280,,412434944,15,0.8,121.28028,27.3183,14.8,30,2024-04-23 09:31:37,919
1068,,PY80280,,412434944,15,0.0,121.307017,27.386975,103.6,30,2024-04-24 08:51:06,771
698,,PY80280,,412434944,15,0.0,121.307017,27.386975,103.6,30,2024-04-24 08:51:06,502
697,,PY80280,,412434944,15,0.0,121.307017,27.386975,103.6,30,2024-04-24 08:51:06,498
835,,PY80280,,412434944,15,0.0,121.307047,27.386878,197.6,30,2024-04-24 09:00:25,624
421,,PY80280,,412434944,15,0.0,121.307047,27.386878,197.6,30,2024-04-24 09:00:25,267
1094,,PY80280,,412434944,15,0.1,121.307053,27.386902,122.1,30,2024-04-24 09:09:46,679
1043,,PY80280,,412434944,15,0.1,121.307053,27.386902,122.1,30,2024-04-24 09:09:46,679
484,,PY80280,,412434944,15,0.1,121.307053,27.386902,122.1,30,2024-04-24 09:09:46,311
1359,,,ZHEPINGYU80280,412434944,15,4.2,121.140537,27.818067,115.5,0,2024-04-24 22:14:27,926
1012,,,ZHEPINGYU80280,412434944,15,4.2,121.140537,27.818067,115.5,0,2024-04-24 22:14:27,772
843,,,ZHEPINGYU80280,412434944,15,4.2,121.140537,27.818067,115.5,0,2024-04-24 22:14:27,645
