fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
4233,,,550-1-97%,255220010,15,19.8,117.621307,23.668695,122.3,0,2024-04-20 04:37:00,3092
3856,,,550-1-97%,255220010,15,9.5,117.672992,23.63623,110.7,0,2024-04-20 04:50:00,2858
4033,,,550-1-97%,255220010,15,2.1,117.884047,23.519113,65.2,0,2024-04-20 05:40:00,2991
4591,,,550-1-97%,255220010,15,1.3,117.905522,23.536253,165.9,0,2024-04-20 07:28:00,3376
4355,,,550-1-97%,255220010,15,1.5,117.909142,23.538395,61.9,0,2024-04-20 07:41:00,3186
4549,,,550-1-97%,255220010,15,1.0,117.959357,23.543635,98.0,0,2024-04-20 09:51:00,3290
4082,,,550-1-96%,255220010,15,0.7,117.97201,23.538495,131.3,0,2024-04-20 11:03:00,2906
