fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
5755,0,5115,MINXIAYU05115,200230511,0,0.4,120.367473,26.492247,74.6,30,2024-04-15 21:41:23,3944
5718,0,5115,MINXIAYU05115,200230511,0,7.4,120.313925,26.513357,302.7,30,2024-04-15 22:39:43,3859
5792,0,5115,MINXIAYU05115,200230511,0,6.6,120.308272,26.516353,334.5,30,2024-04-15 22:42:55,3927
5679,0,5115,MINXIAYU05115,200230511,0,7.3,120.256178,26.536842,305.5,30,2024-04-15 23:08:08,3826
5719,0,5115,MINXIAYU05115,200230511,0,7.6,120.232072,26.546585,276.1,30,2024-04-15 23:19:26,3826
5499,0,5115,MINXIAYU05115,200230511,0,7.9,120.225608,26.54909,269.0,30,2024-04-15 23:22:39,3720
5875,0,5115,MINXIAYU05115,200230511,0,7.7,120.21291,26.553978,302.4,30,2024-04-15 23:28:34,3941
5592,0,5115,MINXIAYU05115,200230511,0,7.6,120.201823,26.55823,270.8,30,2024-04-15 23:33:58,3754
5647,0,5115,MINXIAYU05115,200230511,0,7.7,120.187225,26.561855,287.1,30,2024-04-15 23:40:22,3777
5767,0,5115,MINXIAYU05115,200230511,0,7.6,120.168347,26.568048,278.2,30,2024-04-15 23:49:00,3859
5620,0,5115,MINXIAYU05115,200230511,0,7.6,120.165988,26.56852,290.7,30,2024-04-15 23:50:03,3749
4771,0,5115,MINXIAYU05115,200230511,0,0.2,120.154662,26.572037,290.7,30,2024-04-16 05:37:15,3389
5380,0,5115,MINXIAYU05115,200230511,0,0.1,120.15448,26.572,287.2,30,2024-04-16 06:08:08,3833
6489,0,5115,MINXIAYU05115,200230511,0,5.1,120.161783,26.574177,76.9,30,2024-04-16 06:27:32,4669
6474,0,5115,MINXIAYU05115,200230511,0,0.1,120.163528,26.577182,184.8,30,2024-04-16 07:00:36,4603
6471,0,5115,MINXIAYU05115,200230511,0,0.6,120.16388,26.583395,309.0,30,2024-04-16 08:18:37,4565
6076,0,5115,MINXIAYU05115,200230511,0,0.0,120.16546,26.58638,266.0,30,2024-04-16 09:00:49,4278
6772,0,5115,MINXIAYU05115,200230511,0,0.1,120.165505,26.58639,72.8,30,2024-04-16 09:13:01,4762
6793,0,5115,MINXIAYU05115,200230511,0,0.7,120.165673,26.588152,19.7,30,2024-04-16 09:29:21,4804
6764,0,5115,MINXIAYU05115,200230511,0,0.1,120.16635,26.590002,322.5,30,2024-04-16 10:06:59,4694
6805,0,5115,MINXIAYU05115,200230511,0,0.3,120.166093,26.592453,359.3,30,2024-04-16 10:31:25,4735
6896,0,5115,MINXIAYU05115,200230511,0,0.1,120.166635,26.592965,145.6,30,2024-04-16 10:55:50,4832
6315,0,5115,MINXIAYU05115,200230511,0,0.6,120.166478,26.594997,9.8,30,2024-04-16 11:14:12,4361
6570,0,5115,MINXIAYU05115,200230511,0,7.7,120.16653,26.599678,345.3,30,2024-04-16 11:24:24,4553
6446,0,5115,MINXIAYU05115,200230511,0,7.7,120.157085,26.620737,332.7,30,2024-04-16 11:35:01,4505
6579,0,5115,MINXIAYU05115,200230511,0,7.1,120.142958,26.64198,327.3,30,2024-04-16 11:47:21,4583
6850,0,5115,MINXIAYU05115,200230511,0,7.2,120.133817,26.659778,317.2,30,2024-04-16 11:57:42,4800
6632,0,5115,MINXIAYU05115,200230511,0,2.5,120.103685,26.691965,125.3,30,2024-04-16 12:20:35,4601
6720,0,5115,MINXIAYU05115,200230511,0,0.0,120.102875,26.690533,89.1,30,2024-04-16 12:32:31,4660
6899,0,5115,MINXIAYU05115,200230511,0,0.1,120.102873,26.690543,76.3,30,2024-04-16 12:44:44,4758
6330,0,5115,MINXIAYU05115,200230511,0,0.1,120.102948,26.69037,356.2,30,2024-04-16 12:56:59,4355
6739,0,5115,MINXIAYU05115,200230511,0,0.0,120.102947,26.690345,198.7,30,2024-04-16 13:09:12,4647
5580,0,5115,MINXIAYU05115,200230511,0,0.0,120.102937,26.690337,236.5,30,2024-04-16 13:36:38,3756
6019,0,5115,MINXIAYU05115,200230511,0,0.0,120.102913,26.690323,238.7,30,2024-04-16 13:51:57,4076
5546,0,5115,MINXIAYU05115,200230511,0,0.0,120.102947,26.690345,215.4,30,2024-04-16 14:02:03,3677
6453,0,5115,MINXIAYU05115,200230511,0,0.0,120.102935,26.690353,316.2,30,2024-04-16 14:15:16,4407
6592,0,5115,MINXIAYU05115,200230511,0,0.0,120.102895,26.690377,144.2,30,2024-04-16 14:34:10,4496
6276,0,5115,MINXIAYU05115,200230511,0,0.9,120.102952,26.690465,252.7,30,2024-04-16 14:47:50,4279
6269,0,5115,MINXIAYU05115,200230511,0,2.3,120.099155,26.691037,330.3,30,2024-04-16 14:58:51,4278
