fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
4725,0,,RIH FU NO.168 ,416009325,15,0.0,121.695902,25.180605,0.0,30,2024-04-16 03:09:06,3247
4950,0,,RIH FU NO.168 ,416009325,15,0.0,121.695905,25.180597,0.0,30,2024-04-16 03:13:57,3402
4770,0,,RIH FU NO.168 ,416009325,15,0.0,121.6959,25.180592,0.0,30,2024-04-16 03:16:56,3262
4949,0,,RIH FU NO.168 ,416009325,15,0.0,121.695888,25.180612,0.0,30,2024-04-16 03:21:56,3388
5042,0,,RIH FU NO.168 ,416009325,15,0.0,121.695918,25.180597,0.0,30,2024-04-16 03:25:57,3434
4670,0,,RIH FU NO.168 ,416009325,15,0.0,121.695912,25.180603,0.0,30,2024-04-16 03:29:08,3166
4474,0,,RIH FU NO.168 ,416009325,15,8.2,121.696645,25.18152,339.9,30,2024-04-16 03:33:57,3041
4193,0,,RIH FU NO.168 ,416009325,15,10.2,121.703333,25.189227,44.8,30,2024-04-16 03:37:57,2821
4600,0,,RIH FU NO.168 ,416009325,15,9.9,121.714102,25.198863,48.3,30,2024-04-16 03:42:57,3106
4463,0,,RIH FU NO.168 ,416009325,15,9.6,121.720763,25.2043,46.1,30,2024-04-16 03:45:57,3007
4500,0,,RIH FU NO.168 ,416009325,15,9.6,121.731578,25.21336,43.5,30,2024-04-16 03:50:58,3058
4401,0,,RIH FU NO.168 ,416009325,15,9.6,121.739765,25.220785,45.1,30,2024-04-16 03:54:57,3022
4388,0,,RIH FU NO.168 ,416009325,15,9.2,121.74797,25.228137,45.6,30,2024-04-16 03:58:57,3010
4475,0,,RIH FU NO.168 ,416009325,15,9.8,121.75618,25.235437,44.7,30,2024-04-16 04:02:57,3066
4367,0,,RIH FU NO.168 ,416009325,15,9.2,121.764462,25.24284,45.3,30,2024-04-16 04:06:58,2988
4030,0,,RIH FU NO.168 ,416009325,15,9.2,121.77286,25.250157,45.9,30,2024-04-16 04:10:57,2787
4130,0,,RIH FU NO.168 ,416009325,15,10.1,121.783543,25.259667,44.7,30,2024-04-16 04:15:57,2832
4338,0,,RIH FU NO.168 ,416009325,15,9.6,121.79187,25.266885,47.1,30,2024-04-16 04:19:47,2976
4188,0,,RIH FU NO.168 ,416009325,15,9.2,121.80049,25.274385,45.7,30,2024-04-16 04:23:47,2879
4168,0,,RIH FU NO.168 ,416009325,15,10.0,121.806917,25.280637,41.6,30,2024-04-16 04:26:57,2876
4073,0,,RIH FU NO.168 ,416009325,15,9.2,121.814587,25.2888,38.5,30,2024-04-16 04:30:57,2813
4208,0,,RIH FU NO.168 ,416009325,15,9.3,121.821857,25.297832,37.3,30,2024-04-16 04:35:18,2903
4006,0,,RIH FU NO.168 ,416009325,15,10.0,121.831015,25.306843,43.7,30,2024-04-16 04:39:58,2774
3960,0,,RIH FU NO.168 ,416009325,15,9.7,121.839092,25.314843,42.7,30,2024-04-16 04:43:58,2750
4350,0,,RIH FU NO.168 ,416009325,15,9.7,121.844833,25.320953,42.6,30,2024-04-16 04:46:58,3031
4361,0,,RIH FU NO.168 ,416009325,15,10.0,121.855228,25.331112,45.0,30,2024-04-16 04:51:58,3037
4147,0,,RIH FU NO.168 ,416009325,15,10.1,121.864095,25.338933,49.0,30,2024-04-16 04:55:58,2909
4083,0,,RIH FU NO.168 ,416009325,15,10.3,121.868685,25.342767,49.4,30,2024-04-16 04:57:58,2853
4152,0,,RIH FU NO.168 ,416009325,15,10.1,121.88179,25.354275,46.5,30,2024-04-16 05:03:58,2920
4422,0,,RIH FU NO.168 ,416009325,15,10.0,121.884708,25.35673,47.0,30,2024-04-16 05:05:15,3108
5096,0,,RIH FU NO.168 ,416009325,15,10.1,121.979562,25.44242,224.9,30,2024-04-16 17:23:57,3475
5531,0,,RIH FU NO.168 ,416009325,15,9.5,121.971682,25.434922,220.5,30,2024-04-16 17:27:46,3791
5417,0,,RIH FU NO.168 ,416009325,15,8.5,121.963147,25.426945,223.9,30,2024-04-16 17:31:58,3710
5272,0,,RIH FU NO.168 ,416009325,15,9.6,121.95463,25.419158,222.1,30,2024-04-16 17:35:59,3620
5033,0,,RIH FU NO.168 ,416009325,15,8.8,121.947692,25.412307,227.4,30,2024-04-16 17:39:26,3472
5175,0,,RIH FU NO.168 ,416009325,15,9.5,121.937333,25.40188,219.4,30,2024-04-16 17:44:48,3549
5119,0,,RIH FU NO.168 ,416009325,15,10.1,121.929497,25.393807,226.3,30,2024-04-16 17:48:49,3505
5401,0,,RIH FU NO.168 ,416009325,15,9.4,121.9211,25.38542,220.0,30,2024-04-16 17:52:57,3721
