fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
3797,,,BUOY34197-12     8V1,994164402,15,0.0,121.869812,24.582412,61.6,0,2024-04-18 08:26:26,2565
3585,,,BUOY34197-12     8V5,994164402,15,0.0,121.86982,24.582457,0.0,0,2024-04-18 08:30:50,2424
3968,,,BUOY34197-12     8V5,994164402,15,0.0,121.869805,24.582447,0.0,0,2024-04-18 08:35:14,2666
3741,,,BUOY34197-12     8V5,994164402,15,0.3,121.869795,24.582532,353.5,0,2024-04-18 08:39:39,2548
3686,,,BUOY34197-12     8V5,994164402,15,0.3,121.869783,24.582393,172.7,0,2024-04-18 08:44:02,2498
3604,,,BUOY34197-12     8V5,994164402,15,0.0,121.869807,24.582467,0.0,0,2024-04-18 08:48:50,2443
3915,,,BUOY34197-12     8V5,994164402,15,0.0,121.869807,24.582468,0.0,0,2024-04-18 08:50:55,2632
3854,,,BUOY34197-12     8V5,994164402,15,0.7,121.869868,24.58251,164.2,0,2024-04-18 08:55:01,2580
3721,,,BUOY34197-12     8V5,994164402,15,0.3,121.869777,24.582422,53.3,0,2024-04-18 08:59:08,2470
3902,,,BUOY34197-12     8V5,994164402,15,0.2,121.86964,24.582472,249.0,0,2024-04-18 09:03:15,2570
3680,,,BUOY34197-12     8V5,994164402,15,0.5,121.86998,24.582675,38.9,0,2024-04-18 09:07:22,2438
3795,,,BUOY34197-12     8V5,994164402,15,0.1,121.869765,24.582508,35.8,0,2024-04-18 09:11:30,2507
3646,,,BUOY34197-12     8V5,994164402,15,0.0,121.869708,24.58263,0.0,0,2024-04-18 09:15:37,2381
3608,,,BUOY34197-12     8V5,994164402,15,0.1,121.86976,24.582482,127.2,0,2024-04-18 09:19:46,2366
3669,,,BUOY34197-12     8V5,994164402,15,0.2,121.869677,24.58247,243.4,0,2024-04-18 09:25:57,2429
3919,,,BUOY34197-12     8V5,994164402,15,0.3,121.869912,24.582543,71.0,0,2024-04-18 09:28:02,2614
3597,,,BUOY34197-12     8V5,994164402,15,0.2,121.869947,24.582643,49.9,0,2024-04-18 09:32:10,2419
3680,,,BUOY34197-12     8V5,994164402,15,0.9,121.86931,24.582277,239.3,0,2024-04-18 09:36:18,2463
3563,,,BUOY34197-12     8V5,994164402,15,0.8,121.86962,24.5829,331.3,0,2024-04-18 09:40:26,2332
3756,,,BUOY34197-12     8V5,994164402,15,1.0,121.869302,24.582085,223.1,0,2024-04-18 09:44:33,2413
3363,,,BUOY34197-12     8V5,994164402,15,0.1,121.869693,24.5825,252.2,0,2024-04-18 09:48:41,2202
3465,,,BUOY34197-12     8V5,994164402,15,0.1,121.869847,24.582417,134.8,0,2024-04-18 09:52:51,2284
3578,,,BUOY34197-12     8V4,994164402,15,0.1,121.869838,24.582522,68.7,0,2024-04-18 09:57:01,2357
3520,,,BUOY34197-12     8V4,994164402,15,1.5,121.870003,24.582533,52.1,0,2024-04-18 10:01:13,2315
