fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
6134,,,,412664084,15,5.4,118.575427,23.914072,328.2,0,2024-04-20 14:32:21,4105
5936,,,,412664084,15,6.1,118.56764,23.921878,318.7,0,2024-04-20 14:38:51,3991
6210,,,,412664084,15,6.1,118.554067,23.934308,320.9,0,2024-04-20 14:49:21,4208
6139,,,,412664084,15,5.9,118.547053,23.940718,314.8,0,2024-04-20 14:54:51,4193
6142,,,,412664084,15,5.8,118.540027,23.947045,309.4,0,2024-04-20 15:00:21,4170
6250,,,,412664084,15,6.1,118.526747,23.959393,313.7,0,2024-04-20 15:10:51,4231
6307,,,,412664084,15,5.9,118.521627,23.964192,313.7,0,2024-04-20 15:14:51,4262
6248,,,MINZHANGYU60639,412664084,15,5.9,118.515037,23.970295,314.8,30,2024-04-20 15:19:56,4245
6244,,60639.0,,412664084,15,4.2,118.507973,23.976832,312.0,30,2024-04-20 15:25:21,4252
6425,,60639.0,,412664084,15,3.8,118.50372,23.982258,354.5,30,2024-04-20 15:40:09,4333
5933,,60639.0,,412664084,15,4.5,118.5104,23.994795,332.8,30,2024-04-20 15:51:39,4012
6202,,,MINZHANGYU60639,412664084,15,0.8,118.510007,23.9965,47.5,30,2024-04-20 15:56:02,4194
6131,,,MINZHANGYU60639,412664084,15,2.0,118.511048,23.997978,241.0,30,2024-04-20 16:04:54,4145
5869,,,MINZHANGYU60639,412664084,15,3.6,118.508488,23.997135,295.9,30,2024-04-20 16:08:34,3975
6201,,60639.0,,412664084,15,3.8,118.505293,23.999743,319.0,30,2024-04-20 16:12:30,4194
5918,,60639.0,,412664084,15,3.7,118.50364,24.001087,310.5,30,2024-04-20 16:14:30,4002
6126,,,MINZHANGYU60639,412664084,15,3.5,118.500178,24.0041,310.2,30,2024-04-20 16:18:51,4164
5931,,,MINZHANGYU60639,412664084,15,3.5,118.49844,24.005635,307.8,30,2024-04-20 16:21:00,4038
5905,,,MINZHANGYU60639,412664084,15,3.9,118.494373,24.00918,310.4,30,2024-04-20 16:26:00,4013
6009,,,MINZHANGYU60639,412664084,15,2.0,118.487813,24.015153,336.6,30,2024-04-20 16:34:34,4076
5814,,,MINZHANGYU60639,412664084,15,1.1,118.48806,24.016725,13.1,30,2024-04-20 16:39:25,3941
5882,,,MINZHANGYU60639,412664084,15,5.3,118.48564,24.020173,345.2,30,2024-04-20 16:44:32,4013
5738,,,MINZHANGYU60639,412664084,15,4.7,118.483192,24.029698,350.4,30,2024-04-20 16:51:59,3857
5814,,,MINZHANGYU60639,412664084,15,4.2,118.48144,24.039307,345.2,30,2024-04-20 16:59:32,3933
5916,,60639.0,,412664084,15,4.3,118.480253,24.047207,350.7,30,2024-04-20 17:06:02,4039
5973,,60639.0,,412664084,15,4.2,118.479413,24.052097,345.6,30,2024-04-20 17:10:02,4075
5923,,60639.0,,412664084,15,2.3,118.479173,24.055347,2.6,30,2024-04-20 17:13:02,4032
5928,,,MINZHANGYU60639,412664084,15,2.1,118.48012,24.057678,23.4,30,2024-04-20 17:18:22,4058
6078,,,MINZHANGYU60639,412664084,15,2.0,118.481,24.059082,30.1,30,2024-04-20 17:21:54,4126
6264,,,MINZHANGYU60639,412664084,15,2.1,118.482267,24.060973,36.0,30,2024-04-20 17:26:29,4277
6017,,,MINZHANGYU60639,412664084,15,2.2,118.483547,24.062852,34.4,30,2024-04-20 17:30:50,4115
5936,,,MINZHANGYU60639,412664084,15,2.1,118.484373,24.064103,26.6,30,2024-04-20 17:33:49,4073
5907,,,MINZHANGYU60639,412664084,15,2.1,118.4856,24.066077,28.1,30,2024-04-20 17:38:24,4017
6071,,,MINZHANGYU60639,412664084,15,2.0,118.486547,24.067505,32.6,30,2024-04-20 17:41:32,4114
6066,,,MINZHANGYU60639,412664084,15,2.1,118.487138,24.068403,20.9,30,2024-04-20 17:43:33,4124
6056,,,MINZHANGYU60639,412664084,15,2.0,118.48908,24.071233,22.8,0,2024-04-20 17:50:00,4138
5936,,,MINZHANGYU60639,412664084,15,4.4,118.486747,24.074082,312.8,0,2024-04-20 17:55:32,4085
6169,,,MINZHANGYU60639,412664084,15,4.3,118.48308,24.07671,307.8,30,2024-04-20 17:59:02,4247
5684,,,MINZHANGYU60639,412664084,15,4.5,118.47948,24.079627,311.0,30,2024-04-20 18:02:32,3922
5909,,,MINZHANGYU60639,412664084,15,6.2,118.472623,24.085075,300.4,30,2024-04-20 18:07:49,4092
6002,,,MINZHANGYU60639,412664084,15,6.9,118.466733,24.0893,306.6,30,2024-04-20 18:11:32,4180
6090,,,MINZHANGYU60639,412664084,15,6.8,118.459648,24.094582,309.6,30,2024-04-20 18:15:56,4252
5962,,,MINZHANGYU60639,412664084,15,6.7,118.453652,24.09894,307.7,30,2024-04-20 18:19:36,4164
5871,,,MINZHANGYU60639,412664084,15,6.8,118.447347,24.103563,310.6,30,2024-04-20 18:23:32,4104
6028,,60639.0,,412664084,15,6.9,118.440787,24.108375,311.0,30,2024-04-20 18:27:32,4217
6311,,,MINZHANGYU60639,412664084,15,6.6,118.434593,24.113015,305.4,30,2024-04-20 18:31:24,4427
5993,,,MINZHANGYU60639,412664084,15,6.5,118.427133,24.118498,308.3,30,2024-04-20 18:36:02,4217
6137,,,MINZHANGYU60639,412664084,15,6.5,118.421702,24.122588,307.3,30,2024-04-20 18:39:30,4300
6188,,,MINZHANGYU60639,412664084,15,5.7,118.413562,24.126943,274.0,30,2024-04-20 18:44:36,4348
6315,,,MINZHANGYU60639,412664084,15,6.7,118.40735,24.128382,319.6,30,2024-04-20 18:48:17,4439
6313,,,MINZHANGYU60639,412664084,15,7.4,118.404503,24.136665,343.3,30,2024-04-20 18:52:44,4403
5872,,,MINZHANGYU60639,412664084,15,7.3,118.40399,24.138143,343.6,30,2024-04-20 18:53:29,4112
6303,,,MINZHANGYU60639,412664084,15,6.5,118.394835,24.149188,301.5,30,2024-04-20 19:00:51,4412
5671,,,MINZHANGYU60639,412664084,15,6.6,118.392947,24.150455,306.7,30,2024-04-20 19:02:02,3964
5734,,,MINZHANGYU60639,412664084,15,6.5,118.381813,24.158117,306.0,30,2024-04-20 19:08:58,4015
5960,,,MINZHANGYU60639,412664084,15,6.8,118.377627,24.161033,307.0,30,2024-04-20 19:11:32,4154
