fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
2515,,,"B""]P%X3[**7<?;1(8",415807834,15,0.0,120.43772,22.465837,245.5,0,2024-04-27 11:13:12,1723
2170,,,"B""]P%X3[**7<?;1(8",415807834,15,0.0,120.43772,22.465837,245.5,0,2024-04-27 11:13:12,1482
2414,,,"B""]P%X3[**7<?;1(8",415807834,15,0.0,120.43772,22.465837,245.5,0,2024-04-27 11:13:12,1629
2448,,,"B""]P%X3[**7<?;1(8",415807834,15,0.0,120.43772,22.465837,245.5,0,2024-04-27 11:13:12,1670
