fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
3152,,,41803001399%        ,418030013,15,0.1,121.869887,24.585453,0.0,0,2024-04-28 06:55:29,2236
3025,,,41803001399%        ,418030013,15,0.1,121.869993,24.58545,136.0,0,2024-04-28 06:59:47,2123
3098,,,41803001399%        ,418030013,15,0.1,121.870015,24.585498,59.0,0,2024-04-28 07:04:04,2168
3099,,,41803001399%        ,418030013,15,0.2,121.870058,24.585535,65.0,0,2024-04-28 07:08:13,2170
3318,,,41803001399%        ,418030013,15,0.1,121.869973,24.585593,326.0,0,2024-04-28 07:12:07,2337
3146,,,41803001399%        ,418030013,15,0.1,121.869983,24.585583,14.0,0,2024-04-28 07:16:06,2214
3277,,,41803001399%        ,418030013,15,0.7,121.869215,24.586215,3.0,0,2024-04-28 07:20:08,2301
3335,,,41803001399%        ,418030013,15,4.6,121.874847,24.592152,71.0,0,2024-04-28 07:24:07,2370
3390,,,41803001399%        ,418030013,15,4.4,121.883967,24.594285,84.0,0,2024-04-28 07:28:08,2413
3337,,,41803001399%        ,418030013,15,4.6,121.893227,24.597108,67.0,0,2024-04-28 07:32:08,2372
3121,,,41803001399%        ,418030013,15,4.9,121.903583,24.605108,46.0,0,2024-04-28 07:37:24,2207
3455,,,41803001399%        ,418030013,15,4.6,121.910623,24.611112,48.0,0,2024-04-28 07:41:22,2439
3224,,,41803001399%        ,418030013,15,4.3,121.914975,24.615068,45.0,0,2024-04-28 07:44:03,2293
3665,,,41803001399%        ,418030013,15,4.3,121.92144,24.620898,45.0,0,2024-04-28 07:48:03,2595
3493,,,41803001399%        ,418030013,15,4.2,121.928192,24.626845,47.0,0,2024-04-28 07:52:14,2461
3092,,,41803001399%        ,418030013,15,4.3,121.93521,24.632757,46.0,0,2024-04-28 07:56:17,2154
3157,,,41803001399%        ,418030013,15,4.4,121.941867,24.639007,42.0,0,2024-04-28 08:00:18,2215
3103,,,41803001399%        ,418030013,15,4.4,121.948362,24.645482,43.0,0,2024-04-28 08:04:28,2194
3238,,,41803001399%        ,418030013,15,4.6,121.957258,24.65446,43.0,0,2024-04-28 08:09:49,2280
3639,,,41803001399%        ,418030013,15,5.1,121.964308,24.661597,42.0,0,2024-04-28 08:13:51,2560
3347,,,41803001399%        ,418030013,15,5.1,121.964308,24.661597,42.0,0,2024-04-28 08:13:51,2370
