fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
3379,,894.0,,416458579,15,4.0,119.483215,23.831608,233.5,30,2024-04-20 11:51:45,2385
2994,,894.0,,416458579,15,3.9,119.479317,23.829145,228.6,30,2024-04-20 11:55:46,2101
2992,,894.0,,416458579,15,4.1,119.475435,23.826657,247.2,30,2024-04-20 11:59:46,2109
2819,,894.0,,416458579,15,4.0,119.471268,23.824697,246.7,30,2024-04-20 12:03:45,1981
3169,,894.0,,416458579,15,3.9,119.467085,23.822875,240.3,30,2024-04-20 12:07:46,2223
3038,,894.0,,416458579,15,3.9,119.462955,23.820853,249.6,30,2024-04-20 12:11:45,2126
2763,,894.0,,416458579,15,3.7,119.458648,23.819487,253.8,30,2024-04-20 12:15:45,1940
3039,,894.0,,416458579,15,4.1,119.454423,23.817897,243.0,30,2024-04-20 12:19:45,2119
3370,,894.0,,416458579,15,3.8,119.450348,23.816,245.5,30,2024-04-20 12:23:45,2345
3205,,894.0,,416458579,15,3.6,119.446203,23.814442,249.3,30,2024-04-20 12:27:45,2250
2957,,894.0,,416458579,15,3.6,119.441965,23.813053,253.9,30,2024-04-20 12:31:44,2057
2686,,894.0,,416458579,15,0.0,119.43856,23.812158,243.0,30,2024-04-20 12:35:15,1872
3085,,894.0,,416458579,15,1.8,119.440023,23.811688,210.6,30,2024-04-20 12:38:15,2128
2692,,894.0,,416458579,15,4.4,119.440125,23.811262,61.6,30,2024-04-20 12:44:45,1865
2748,,894.0,,416458579,15,2.0,119.444937,23.813347,66.7,30,2024-04-20 12:48:44,1907
2761,,894.0,,416458579,15,3.8,119.448193,23.814728,65.8,30,2024-04-20 12:52:13,1951
3388,,894.0,,416458579,15,3.7,119.452792,23.81674,65.6,30,2024-04-20 12:56:44,2381
3210,,894.0,,416458579,15,3.7,119.456833,23.818533,63.7,30,2024-04-20 13:00:44,2257
2922,,894.0,,416458579,15,3.7,119.460828,23.820455,60.8,30,2024-04-20 13:04:43,2049
3009,,894.0,,416458579,15,3.8,119.464243,23.82226,58.7,30,2024-04-20 13:08:13,2109
3205,,894.0,,416458579,15,3.7,119.468423,23.824883,55.8,30,2024-04-20 13:12:41,2246
2693,,894.0,,416458579,15,3.7,119.472227,23.827187,56.5,30,2024-04-20 13:16:42,1879
2958,,894.0,,416458579,15,3.6,119.475955,23.829562,49.3,30,2024-04-20 13:20:43,2069
2639,,894.0,,416458579,15,3.9,119.480685,23.832502,61.4,30,2024-04-20 13:25:42,1851
2877,,894.0,,416458579,15,4.0,119.484818,23.834512,68.4,30,2024-04-20 13:29:41,2024
3321,,894.0,,416458579,15,4.5,119.489292,23.835833,82.0,30,2024-04-20 13:33:40,2334
2705,,894.0,,416458579,15,4.0,119.493983,23.836797,77.0,30,2024-04-20 13:37:41,1918
2978,,894.0,,416458579,15,3.8,119.49865,23.837943,76.6,30,2024-04-20 13:41:41,2063
2750,,894.0,,416458579,15,3.9,119.503353,23.838975,78.5,30,2024-04-20 13:45:41,1929
2914,,894.0,,416458579,15,4.4,119.508478,23.84033,37.9,30,2024-04-20 13:50:09,2008
2960,,894.0,,416458579,15,3.9,119.507972,23.843532,286.7,30,2024-04-20 13:53:39,2025
2972,,894.0,,416458579,15,3.9,119.503365,23.844235,267.3,30,2024-04-20 13:57:39,2028
2867,,894.0,,416458579,15,3.8,119.497913,23.843427,241.4,30,2024-04-20 14:02:39,1976
3146,,894.0,,416458579,15,3.6,119.494412,23.84083,227.7,30,2024-04-20 14:06:39,2197
2801,,894.0,,416458579,15,3.8,119.490745,23.838862,238.2,30,2024-04-20 14:10:38,1910
3088,,894.0,,416458579,15,3.5,119.486785,23.837563,252.3,30,2024-04-20 14:14:37,2116
2913,,894.0,,416458579,15,3.5,119.482595,23.836753,249.5,30,2024-04-20 14:18:38,1996
2811,,894.0,,416458579,15,3.9,119.478655,23.834913,234.2,30,2024-04-20 14:22:38,1960
3028,,894.0,,416458579,15,3.7,119.475195,23.832325,221.4,30,2024-04-20 14:26:38,2094
3009,,894.0,,416458579,15,3.5,119.471523,23.83009,241.1,30,2024-04-20 14:30:37,2084
3183,,894.0,,416458579,15,3.7,119.467855,23.827992,235.0,30,2024-04-20 14:34:35,2182
2849,,894.0,,416458579,15,3.3,119.464068,23.826007,242.6,30,2024-04-20 14:38:36,1934
3192,,894.0,,416458579,15,3.6,119.4603,23.824018,243.7,30,2024-04-20 14:42:37,2224
2863,,894.0,,416458579,15,3.8,119.456343,23.822427,260.6,30,2024-04-20 14:46:36,1991
3125,,,TAI WAN             ,416458579,15,3.5,119.452217,23.821373,250.0,0,2024-04-20 14:50:36,2178
2907,,,TAI WAN             ,416458579,15,3.5,119.44835,23.819965,245.0,0,2024-04-20 14:54:35,2033
2907,,894.0,,416458579,15,0.2,119.44974,23.820183,217.6,30,2024-04-20 14:58:04,2022
3375,,,TAI WAN             ,416458579,15,1.7,119.448997,23.819675,240.0,0,2024-04-20 15:01:04,2378
3262,,,TAI WAN             ,416458579,15,0.8,119.449428,23.820145,53.2,0,2024-04-20 15:07:04,2293
2748,,894.0,,416458579,15,6.9,119.448283,23.8153,167.0,30,2024-04-20 15:11:34,1939
3186,,,TAI WAN             ,416458579,15,6.1,119.44952,23.809192,174.9,0,2024-04-20 15:15:03,2227
2848,,,TAI WAN             ,416458579,15,6.4,119.45015,23.801077,174.9,0,2024-04-20 15:19:33,2008
2730,,894.0,,416458579,15,6.5,119.450635,23.793852,177.9,30,2024-04-20 15:23:34,1900
2613,,894.0,,416458579,15,6.2,119.451175,23.786685,173.3,30,2024-04-20 15:27:34,1848
3008,,894.0,,416458579,15,5.9,119.451638,23.780493,177.3,30,2024-04-20 15:31:03,2103
3144,,894.0,,416458579,15,6.1,119.452748,23.771957,168.9,30,2024-04-20 15:36:01,2220
2958,,894.0,,416458579,15,6.4,119.453915,23.764273,170.5,30,2024-04-20 15:40:31,2095
3425,,894.0,,416458579,15,6.1,119.454947,23.757507,169.6,30,2024-04-20 15:44:32,2402
3487,,894.0,,416458579,15,6.2,119.455935,23.750707,170.9,30,2024-04-20 15:48:32,2461
3138,,894.0,,416458579,15,0.0,119.456525,23.747628,131.1,30,2024-04-20 15:51:01,2197
3196,,894.0,,416458579,15,5.7,119.457838,23.743538,173.5,30,2024-04-20 15:56:30,2236
2738,,894.0,,416458579,15,6.2,119.458653,23.737475,171.2,30,2024-04-20 16:00:01,1891
2745,,894.0,,416458579,15,6.5,119.459572,23.72947,173.6,30,2024-04-20 16:04:31,1922
2837,,894.0,,416458579,15,6.2,119.460388,23.722338,174.2,30,2024-04-20 16:08:31,1960
2805,,894.0,,416458579,15,6.2,119.461082,23.715158,174.6,30,2024-04-20 16:12:31,1935
2689,,894.0,,416458579,15,7.2,119.461925,23.707097,172.0,30,2024-04-20 16:16:59,1867
2862,,894.0,,416458579,15,7.3,119.462688,23.699267,175.8,30,2024-04-20 16:20:59,2011
3216,,894.0,,416458579,15,7.1,119.463312,23.690512,174.6,30,2024-04-20 16:25:30,2289
2796,,894.0,,416458579,15,7.2,119.463993,23.683813,176.8,30,2024-04-20 16:28:59,1951
2795,,894.0,,416458579,15,7.0,119.464548,23.674373,182.1,30,2024-04-20 16:33:58,1939
2800,,894.0,,416458579,15,6.4,119.465183,23.66712,173.2,30,2024-04-20 16:37:57,1944
2681,,894.0,,416458579,15,6.0,119.465765,23.660145,174.0,30,2024-04-20 16:41:58,1873
2737,,894.0,,416458579,15,6.2,119.466215,23.653225,175.5,30,2024-04-20 16:45:58,1929
2793,,894.0,,416458579,15,6.1,119.466947,23.646232,169.1,30,2024-04-20 16:49:58,1958
2842,,894.0,,416458579,15,6.9,119.467627,23.641638,174.0,30,2024-04-20 16:52:28,1975
2859,,,TAI WAN             ,416458579,15,1.9,119.408888,23.768892,176.7,0,2024-04-22 01:36:42,2076
3189,,894.0,,416458579,15,1.5,119.408572,23.76962,153.7,30,2024-04-22 01:40:11,2310
2617,,894.0,,416458579,15,1.8,119.410207,23.76714,169.1,30,2024-04-22 01:44:41,1899
3075,,,TAI WAN             ,416458579,15,4.7,119.411135,23.765053,169.3,0,2024-04-22 01:48:41,2252
2452,,894.0,,416458579,15,8.8,119.411338,23.76031,176.2,30,2024-04-22 01:51:11,1793
3120,,894.0,,416458579,15,9.4,119.413733,23.746792,169.5,30,2024-04-22 01:56:41,2284
2449,,894.0,,416458579,15,9.3,119.416582,23.737078,160.7,30,2024-04-22 02:00:41,1791
2396,,894.0,,416458579,15,9.0,119.419863,23.727673,160.8,30,2024-04-22 02:04:39,1762
3072,,894.0,,416458579,15,8.7,119.423742,23.716037,165.6,30,2024-04-22 02:09:39,2250
2658,,894.0,,416458579,15,9.1,119.426868,23.706603,163.1,30,2024-04-22 02:13:40,1914
2915,,894.0,,416458579,15,8.8,119.429923,23.697053,161.0,30,2024-04-22 02:17:39,2104
2685,,894.0,,416458579,15,8.6,119.432858,23.687502,164.8,30,2024-04-22 02:21:38,1942
2885,,894.0,,416458579,15,8.8,119.436648,23.678255,152.4,30,2024-04-22 02:25:39,2073
2620,,894.0,,416458579,15,8.3,119.441127,23.669592,151.6,30,2024-04-22 02:29:39,1890
2603,,894.0,,416458579,15,8.6,119.445213,23.66079,157.2,30,2024-04-22 02:33:39,1891
2513,,894.0,,416458579,15,9.2,119.44904,23.651498,164.0,30,2024-04-22 02:37:39,1829
2680,,894.0,,416458579,15,8.9,119.452935,23.642195,157.8,30,2024-04-22 02:41:38,1964
2779,,894.0,,416458579,15,8.9,119.456615,23.6331,156.3,30,2024-04-22 02:45:37,2034
2799,,894.0,,416458579,15,8.8,119.460902,23.621602,161.0,30,2024-04-22 02:50:36,2038
2612,,894.0,,416458579,15,8.7,119.46325,23.61461,160.8,30,2024-04-22 02:53:37,1892
2845,,894.0,,416458579,15,9.3,119.467678,23.60264,159.4,30,2024-04-22 02:58:38,2093
2847,,894.0,,416458579,15,8.8,119.471255,23.59306,158.9,30,2024-04-22 03:02:38,2071
2894,,,TAI WAN             ,416458579,15,8.7,119.476788,23.585238,122.6,0,2024-04-22 03:06:36,2128
3391,,894.0,,416458579,15,8.6,119.486053,23.581135,111.6,30,2024-04-22 03:10:35,2507
2856,,894.0,,416458579,15,8.3,119.495187,23.576865,116.6,30,2024-04-22 03:14:36,2108
3087,,,TAI WAN             ,416458579,15,0.0,119.499352,23.575348,191.5,0,2024-04-22 03:18:36,2307
2750,,,TAI WAN             ,416458579,15,0.0,119.499343,23.575328,191.5,0,2024-04-22 03:21:36,2037
2391,,00894  ,,416458579,15,0.0,119.499948,23.574438,293.7,30,2024-04-24 03:13:28,1642
2948,,00894  ,,416458579,15,0.0,119.49976,23.574455,267.8,30,2024-04-24 03:16:27,2032
2377,,00894  ,,416458579,15,6.8,119.492317,23.578552,300.8,30,2024-04-24 03:21:58,1619
2809,,00894  ,,416458579,15,7.1,119.486785,23.581293,299.0,30,2024-04-24 03:24:58,1910
2522,,00894  ,,416458579,15,7.7,119.477275,23.585612,308.4,30,2024-04-24 03:29:57,1700
2875,,00894  ,,416458579,15,6.4,119.474402,23.592472,355.3,30,2024-04-24 03:33:56,1974
