fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
3588,,,BUOY_84%            ,123036348,15,3.8,119.533268,23.69108,163.0,0,2024-04-16 02:07:35,2498
3217,,,BUOY_84%            ,123036348,15,4.1,119.538335,23.670067,166.0,0,2024-04-16 02:18:53,2257
3143,,,BUOY_84%            ,123036348,15,4.0,119.542388,23.65961,159.0,0,2024-04-16 02:24:34,2211
3088,,,BUOY_84%            ,123036348,15,4.0,119.54544,23.653482,152.0,0,2024-04-16 02:28:14,2153
3029,,,BUOY_84%            ,123036348,15,4.1,119.55009,23.647553,143.0,0,2024-04-16 02:31:54,2119
3475,,,BUOY_84%            ,123036348,15,3.9,119.52498,23.627325,286.0,0,2024-04-16 02:51:59,2416
3257,,,BUOY_83%            ,123036348,15,0.0,119.522965,23.630087,100.0,0,2024-04-16 03:48:17,2272
2703,,,BUOY_83%            ,123036348,15,0.0,119.52289,23.630147,90.0,0,2024-04-16 04:14:38,1890
2946,,,BUOY_83%            ,123036348,15,0.1,119.522943,23.630143,118.0,0,2024-04-16 04:21:54,2078
3004,,,BUOY_83%            ,123036348,15,0.1,119.522933,23.630125,126.0,0,2024-04-16 04:45:25,2148
2985,,,BUOY_83%            ,123036348,15,0.0,119.52289,23.630117,0.0,0,2024-04-16 04:49:09,2137
2972,,,BUOY_83%            ,123036348,15,0.0,119.522933,23.630138,108.0,0,2024-04-16 04:54:48,2138
2815,,,BUOY_83%            ,123036348,15,0.0,119.522953,23.630073,158.0,0,2024-04-16 04:56:35,2013
3109,,,BUOY_83%            ,123036348,15,0.0,119.522922,23.63016,42.0,0,2024-04-16 05:02:24,2216
2998,,,BUOY_83%            ,123036348,15,0.0,119.52288,23.630135,219.0,0,2024-04-16 05:06:16,2151
3117,,,BUOY_83%            ,123036348,15,0.0,119.52289,23.630148,42.0,0,2024-04-16 05:08:11,2239
2847,,,BUOY_83%            ,123036348,15,0.0,119.522912,23.630103,180.0,0,2024-04-16 05:11:58,2062
3064,,,BUOY_83%            ,123036348,15,0.1,119.522793,23.630117,264.0,0,2024-04-16 05:30:39,2225
3239,,,BUOY_83%            ,123036348,15,0.0,119.522953,23.630143,108.0,0,2024-04-16 05:40:04,2353
3478,,,BUOY_83%            ,123036348,15,0.0,119.522912,23.630187,16.0,0,2024-04-16 05:47:35,2560
2977,,,BUOY_83%            ,123036348,15,0.1,119.522837,23.630072,187.0,0,2024-04-16 05:56:53,2150
3895,,,BUOY_83%            ,123036348,15,0.0,119.52288,23.630138,61.0,0,2024-04-16 06:09:47,2842
4096,,,BUOY_83%            ,123036348,15,0.2,119.5229,23.630133,214.0,0,2024-04-16 06:13:33,3025
3747,,,BUOY_83%            ,123036348,15,0.0,119.522922,23.630117,0.0,0,2024-04-16 06:43:02,2730
3984,,,BUOY_83%            ,123036348,15,0.1,119.522953,23.630068,158.0,0,2024-04-16 07:04:03,2919
4046,,,BUOY_83%            ,123036348,15,0.1,119.52289,23.630133,122.0,0,2024-04-16 07:28:27,2956
4311,,,BUOY_83%            ,123036348,15,0.2,119.522975,23.630098,127.0,0,2024-04-16 07:46:16,3128
4482,,,BUOY_83%            ,123036348,15,0.0,119.522933,23.630138,0.0,0,2024-04-16 07:52:20,3264
4601,,,BUOY_83%            ,123036348,15,0.1,119.52289,23.63002,261.0,0,2024-04-16 07:58:20,3345
4479,,,BUOY_83%            ,123036348,15,0.1,119.523147,23.63004,68.0,0,2024-04-16 08:02:20,3238
3601,,,BUOY_83%            ,123036348,15,0.1,119.522965,23.63009,146.0,0,2024-04-16 08:10:04,2579
4486,,,BUOY_83%            ,123036348,15,0.0,119.522987,23.630138,108.0,0,2024-04-16 08:20:06,3267
4345,,,BUOY_83%            ,123036348,15,0.0,119.522922,23.630117,250.0,0,2024-04-16 08:22:07,3176
4225,,,BUOY_83%            ,123036348,15,0.0,119.523072,23.63012,208.0,0,2024-04-16 08:29:51,3083
4444,,,BUOY_83%            ,123036348,15,0.0,119.523103,23.630143,55.0,0,2024-04-16 08:31:43,3249
4605,,,BUOY_83%            ,123036348,15,0.1,119.522987,23.630045,228.0,0,2024-04-16 08:33:36,3372
4786,,,BUOY_83%            ,123036348,15,0.3,119.523508,23.630055,110.0,0,2024-04-16 08:44:57,3498
4565,,,BUOY_83%            ,123036348,15,0.1,119.523147,23.630113,296.0,0,2024-04-16 08:48:44,3335
4356,,,BUOY_83%            ,123036348,15,0.1,119.523273,23.630162,314.0,0,2024-04-16 08:52:34,3202
4173,,,BUOY_83%            ,123036348,15,0.2,119.52352,23.63009,108.0,0,2024-04-16 08:54:30,3045
3973,,,BUOY_83%            ,123036348,15,0.1,119.522922,23.630138,263.0,0,2024-04-16 09:00:40,2886
4253,,,BUOY_83%            ,123036348,15,0.0,119.522922,23.630138,124.0,0,2024-04-16 09:04:23,3080
4289,,,BUOY_83%            ,123036348,15,0.0,119.522933,23.63016,77.0,0,2024-04-16 09:08:05,3132
3891,,,BUOY_83%            ,123036348,15,0.0,119.522858,23.630015,179.0,0,2024-04-19 14:34:38,2684
3837,,,BUOY_83%            ,123036348,15,0.1,119.522805,23.630077,247.0,0,2024-04-19 14:42:22,2641
3823,,,BUOY_82%            ,123036348,15,0.0,119.522805,23.630033,180.0,0,2024-04-19 14:44:17,2604
4107,,,BUOY_83%            ,123036348,15,0.1,119.522943,23.6301,66.0,0,2024-04-19 14:49:58,2778
3866,,,BUOY_82%            ,123036348,15,0.7,119.522687,23.62874,201.0,0,2024-04-19 14:53:44,2640
4007,,,BUOY_82%            ,123036348,15,3.0,119.53042,23.625493,113.0,0,2024-04-19 14:59:26,2766
