fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
470,,,,100898433,15,3.7,116.898905,23.216587,89.4,30,2024-04-16 06:13:06,336
815,,,,100898433,15,3.9,116.902023,23.216823,86.3,30,2024-04-16 06:15:44,633
428,,,,100898433,15,0.9,116.911133,23.223025,82.6,30,2024-04-16 06:27:13,309
760,,,,100898433,15,0.7,116.918702,23.226787,75.1,30,2024-04-16 06:53:14,568
622,,,,100898433,15,7.7,116.911553,23.243425,323.6,30,2024-04-16 07:05:37,469
809,,,,100898433,15,0.0,116.88146,23.278617,348.3,30,2024-04-16 07:31:06,614
695,,,,100898433,15,9.0,116.87984,23.261067,157.8,30,2024-04-16 09:15:34,501
739,,,,100898433,15,9.0,116.881423,23.25248,170.9,30,2024-04-16 09:19:06,548
1126,,,,100898433,15,3.9,116.887827,23.236643,177.0,30,2024-04-16 09:28:34,891
762,,,,100898433,15,3.4,116.896465,23.22494,156.0,30,2024-04-16 09:42:03,560
572,,,,100898433,15,3.6,116.929553,23.234563,70.2,30,2024-04-16 10:14:02,399
674,,,,100898433,15,3.5,116.964207,23.239733,92.8,30,2024-04-16 10:45:34,484
566,,,,100898433,15,3.2,116.929307,23.247107,323.9,30,2024-04-16 11:42:34,395
624,,,,100898433,15,3.5,116.924977,23.251692,303.9,30,2024-04-16 11:49:02,439
1186,,,,100898433,15,3.9,116.897038,23.23182,117.6,30,2024-04-16 12:37:04,942
1183,,,,100898433,15,4.1,116.908815,23.23024,88.0,30,2024-04-16 12:46:34,937
1330,,,,100898433,15,4.0,116.93619,23.232523,85.9,30,2024-04-16 13:09:02,1078
627,,,,100898433,15,2.6,116.924493,23.223857,255.4,30,2024-04-16 13:40:39,443
815,,,,100898433,15,2.7,116.89772,23.219293,250.1,30,2024-04-16 14:14:09,614
587,,,,100898433,15,2.6,116.88912,23.216875,253.7,30,2024-04-16 14:25:39,410
487,,,,100898433,15,2.4,116.880363,23.21317,235.0,30,2024-04-16 14:38:03,316
472,,,,100898433,15,4.7,116.877433,23.205633,134.9,30,2024-04-16 14:50:03,313
515,,,,100898433,15,4.9,116.891668,23.212133,20.8,30,2024-04-16 15:01:44,350
360,,,,100898433,15,0.0,116.896908,23.22126,82.0,30,2024-04-16 15:18:05,245
620,,,,100898433,15,1.2,116.898383,23.222617,53.2,30,2024-04-16 15:29:04,431
470,,,,100898433,15,1.4,116.901558,23.225463,39.4,30,2024-04-16 15:38:05,313
823,,,,100898433,15,6.6,116.905487,23.223167,196.0,30,2024-04-16 15:49:40,620
423,,,,100898433,15,6.6,116.905323,23.222558,193.1,30,2024-04-16 15:49:59,283
625,,,,100898433,15,2.5,116.898407,23.214408,223.9,30,2024-04-16 16:01:10,448
558,,,,100898433,15,2.4,116.89439,23.211063,232.4,30,2024-04-16 16:08:00,380
296,,,,100898433,15,2.6,116.890025,23.206783,218.6,30,2024-04-16 16:16:10,206
356,,,,100898433,15,2.5,116.887047,23.20349,215.1,30,2024-04-16 16:21:09,247
761,,,,100898433,15,2.4,116.867418,23.19758,253.7,30,2024-04-16 16:49:02,565
363,,,,100898433,15,2.5,116.858653,23.19493,260.5,30,2024-04-16 17:02:02,250
556,,,,100898433,15,2.5,116.831533,23.18762,253.1,30,2024-04-16 17:37:05,396
502,,,,100898433,15,2.6,116.814168,23.180242,251.2,30,2024-04-16 18:01:09,354
458,,,,100898433,15,4.1,116.830847,23.165042,51.1,30,2024-04-17 06:40:05,333
808,,,,100898433,15,4.1,116.839735,23.171873,48.5,30,2024-04-17 06:49:14,643
1071,,,,100898433,15,3.8,116.852495,23.179202,71.9,30,2024-04-17 07:01:42,856
628,,,,100898433,15,3.9,116.870277,23.17687,102.8,30,2024-04-17 07:18:14,446
460,,,,100898433,15,3.3,116.915207,23.19271,64.5,30,2024-04-17 08:00:24,321
618,,,,100898433,15,2.6,116.91314,23.187163,241.4,30,2024-04-17 08:11:02,459
886,,,,100898433,15,3.2,116.9083,23.185005,230.1,30,2024-04-17 08:16:54,689
417,,,,100898433,15,3.3,116.8965,23.181807,236.3,30,2024-04-17 08:30:54,304
495,,,,100898433,15,3.1,116.886535,23.175647,256.3,30,2024-04-17 08:42:54,336
409,,,,100898433,15,3.1,116.88031,23.185578,11.8,30,2024-04-17 08:58:59,289
683,,,,100898433,15,3.3,116.891327,23.198807,54.2,30,2024-04-17 09:16:03,508
466,,,,100898433,15,3.5,116.895112,23.20123,49.8,30,2024-04-17 09:21:24,312
755,,,,100898433,15,3.6,116.905512,23.207413,57.5,30,2024-04-17 09:32:54,569
402,,,,100898433,15,3.6,116.907555,23.208528,57.8,30,2024-04-17 09:35:05,276
291,,,,100898433,15,3.2,116.91488,23.20587,177.7,30,2024-04-17 09:47:54,196
345,,,,100898433,15,3.5,116.907625,23.196035,217.7,30,2024-04-17 10:00:54,234
293,,,,100898433,15,3.3,116.896807,23.185818,231.3,30,2024-04-17 10:15:54,209
301,,,,100898433,15,3.3,116.888012,23.17951,242.2,30,2024-04-17 10:26:54,218
302,,,,100898433,15,3.3,116.875993,23.171522,235.9,30,2024-04-17 10:41:00,219
1117,,,,100898433,15,3.3,116.859393,23.161275,238.7,30,2024-04-17 11:00:24,852
301,,,,100898433,15,0.0,116.843953,23.16396,54.5,30,2024-04-17 11:41:02,218
1122,,,,100898433,15,8.8,116.817793,23.29666,358.1,30,2024-04-17 12:52:30,879
939,,,,100898433,15,0.0,116.809452,23.4036,140.7,30,2024-04-19 08:22:53,726
1620,,,,100898433,15,9.0,116.821967,23.28522,164.9,30,2024-04-19 09:27:16,1167
559,,,,100898433,15,8.6,116.836548,23.246885,158.3,30,2024-04-19 09:45:00,380
559,,,,100898433,15,8.8,116.846097,23.219055,169.0,30,2024-04-19 09:56:03,385
465,,,,100898433,15,4.0,116.8356,23.180527,218.3,30,2024-04-19 10:20:03,320
620,,,,100898433,15,4.1,116.82584,23.17104,227.0,30,2024-04-19 10:31:16,452
570,,,,100898433,15,4.0,116.863907,23.142155,52.9,30,2024-04-20 10:20:32,398
996,,,,100898433,15,3.9,116.87327,23.1482,51.3,30,2024-04-20 10:30:04,770
525,,,,100898433,15,0.7,116.881803,23.15577,48.9,30,2024-04-20 10:43:26,352
616,,,,100898433,15,0.6,116.882843,23.156535,33.0,30,2024-04-20 10:47:59,432
522,,,,100898433,15,0.4,116.88294,23.157445,21.4,30,2024-04-20 11:03:25,337
615,,,,100898433,15,8.4,116.872895,23.220147,4.7,30,2024-04-20 11:33:12,441
510,,,,100898433,15,8.3,116.872568,23.224407,354.3,30,2024-04-20 11:35:02,341
399,,,,100898433,15,8.3,116.866135,23.293273,1.6,30,2024-04-20 12:06:02,278
488,,,,100898433,15,8.0,116.818668,23.387782,320.0,30,2024-04-20 12:55:04,319
507,,,,100898433,15,6.7,116.8142,23.391838,134.9,30,2024-04-22 09:30:48,363
491,,,,100898433,15,8.1,116.835157,23.356322,145.6,30,2024-04-22 09:50:00,352
626,,,,100898433,15,8.1,116.860822,23.312425,182.4,30,2024-04-22 10:18:17,474
415,,,,100898433,15,8.1,116.861258,23.297135,172.6,30,2024-04-22 10:25:05,304
472,,,,100898433,15,8.3,116.860163,23.28059,187.5,30,2024-04-22 10:32:17,330
550,,,,100898433,15,8.0,116.859637,23.228907,172.4,30,2024-04-22 10:55:03,394
685,,,,100898433,15,8.0,116.858972,23.214868,177.6,30,2024-04-22 11:01:17,524
356,,,,100898433,15,2.9,116.85156,23.195583,220.2,30,2024-04-22 11:20:01,257
1011,,,,100898433,15,2.9,116.842987,23.18937,240.7,30,2024-04-22 11:31:06,816
1263,,,,100898433,15,2.9,116.835388,23.184203,243.7,30,2024-04-22 11:41:17,1040
954,,,,100898433,15,3.3,116.81393,23.172357,250.3,30,2024-04-22 12:07:06,755
553,,,,100898433,15,8.5,116.768848,23.209893,356.7,30,2024-04-23 20:45:05,377
553,,,,100898433,15,8.5,116.768848,23.209893,356.7,30,2024-04-23 20:45:05,368
495,,,,100898433,15,8.5,116.768848,23.209893,356.7,30,2024-04-23 20:45:05,336
619,,,,100898433,15,0.0,116.777392,23.22732,339.7,30,2024-04-23 20:57:02,449
437,,,,100898433,15,0.0,116.777392,23.22732,339.7,30,2024-04-23 20:57:02,292
356,,,,100898433,15,0.0,116.77722,23.22754,284.8,30,2024-04-23 21:41:25,230
1059,,,,100898433,15,0.0,116.77722,23.22754,284.8,30,2024-04-23 21:41:25,838
240,,,,100898433,15,0.0,116.77722,23.227547,284.8,30,2024-04-23 21:50:01,157
240,,,,100898433,15,0.0,116.77722,23.227547,284.8,30,2024-04-23 21:50:01,173
556,,,,100898433,15,0.0,116.77722,23.227547,284.8,30,2024-04-23 21:50:01,402
290,,,,100898433,15,0.0,116.77724,23.227533,284.8,30,2024-04-23 22:00:26,190
347,,,,100898433,15,0.0,116.77724,23.227533,284.8,30,2024-04-23 22:00:26,232
234,,,,100898433,15,0.0,116.77724,23.227533,284.8,30,2024-04-23 22:00:26,161
112,,,,100898433,15,0.0,116.77722,23.227547,284.8,30,2024-04-23 22:11:27,77
510,,,,100898433,15,0.0,116.77722,23.227547,284.8,30,2024-04-23 22:11:27,351
869,,,,100898433,15,0.0,116.777247,23.227547,284.8,30,2024-04-23 22:20:59,683
243,,,,100898433,15,0.0,116.777207,23.22754,284.8,30,2024-04-23 22:26:23,173
298,,,,100898433,15,0.0,116.777207,23.22754,284.8,30,2024-04-23 22:26:23,195
365,,,,100898433,15,0.0,116.777193,23.22752,284.8,30,2024-04-23 22:32:59,241
360,,,,100898433,15,0.0,116.777193,23.22752,284.8,30,2024-04-23 22:32:59,231
348,,,,100898433,15,0.0,116.777193,23.22752,284.8,30,2024-04-23 22:32:59,221
945,,,,100898433,15,0.0,116.77724,23.227527,284.8,30,2024-04-23 22:44:05,732
228,,,,100898433,15,0.0,116.77724,23.227527,284.8,30,2024-04-23 22:44:05,142
287,,,,100898433,15,0.0,116.77724,23.227527,284.8,30,2024-04-23 22:44:05,181
1023,,,,100898433,15,1.8,116.776173,23.2269,221.9,30,2024-04-23 22:57:03,802
757,,,,100898433,15,8.5,116.770843,23.220367,205.7,30,2024-04-23 23:01:07,553
1061,,,,100898433,15,8.5,116.770843,23.220367,205.7,30,2024-04-23 23:01:07,813
934,,,,100898433,15,8.5,116.770843,23.220367,205.7,30,2024-04-23 23:01:07,721
899,,,,100898433,15,0.0,116.769495,23.207387,329.9,30,2024-04-24 18:05:03,696
681,,,,100898433,15,0.0,116.769495,23.207387,329.9,30,2024-04-24 18:05:03,524
692,,,,100898433,15,0.0,116.769327,23.207392,181.1,30,2024-04-24 18:16:05,492
654,,,,100898433,15,0.0,116.769327,23.207392,181.1,30,2024-04-24 18:16:05,466
342,,,,100898433,15,0.0,116.76932,23.207365,212.4,30,2024-04-24 18:22:29,227
285,,,,100898433,15,0.0,116.76932,23.207365,212.4,30,2024-04-24 18:22:29,186
120,,,,100898433,15,0.0,116.76932,23.207365,212.4,30,2024-04-24 18:22:29,82
359,,,,100898433,15,0.0,116.769333,23.207312,301.0,30,2024-04-24 18:40:03,240
994,,,,100898433,15,0.0,116.769333,23.207312,301.0,30,2024-04-24 18:40:03,736
346,,,,100898433,15,0.0,116.769333,23.207312,301.0,30,2024-04-24 18:40:03,227
180,,,,100898433,15,0.0,116.769283,23.2073,166.4,30,2024-04-24 18:52:00,119
179,,,,100898433,15,0.0,116.76926,23.207347,319.9,30,2024-04-24 18:55:29,122
243,,,,100898433,15,0.0,116.76926,23.207347,319.9,30,2024-04-24 18:55:29,168
300,,,,100898433,15,0.0,116.76926,23.207347,319.9,30,2024-04-24 18:55:29,214
437,,,,100898433,15,0.0,116.76922,23.207332,289.5,30,2024-04-24 19:25:30,302
416,,,,100898433,15,0.0,116.76922,23.207332,289.5,30,2024-04-24 19:25:30,285
296,,,,100898433,15,0.0,116.76922,23.207332,289.5,30,2024-04-24 19:25:30,208
438,,,,100898433,15,0.0,116.7692,23.207335,332.1,30,2024-04-24 19:57:28,305
294,,,,100898433,15,0.0,116.7692,23.207335,332.1,30,2024-04-24 19:57:28,213
433,,,,100898433,15,0.0,116.769173,23.20734,185.3,30,2024-04-24 20:04:05,300
294,,,,100898433,15,0.0,116.769173,23.20734,185.3,30,2024-04-24 20:04:05,200
415,,,,100898433,15,0.0,116.769173,23.20734,185.3,30,2024-04-24 20:04:05,288
297,,,,100898433,15,0.0,116.769193,23.207253,167.5,30,2024-04-24 20:16:28,194
235,,,,100898433,15,0.0,116.769193,23.207253,167.5,30,2024-04-24 20:16:28,162
120,,,,100898433,15,0.0,116.769193,23.207253,167.5,30,2024-04-24 20:16:28,74
809,,,,100898433,15,0.0,116.769193,23.20726,179.9,30,2024-04-24 20:27:26,612
237,,,,100898433,15,0.0,116.769193,23.20726,179.9,30,2024-04-24 20:27:26,160
236,,,,100898433,15,0.0,116.769193,23.20726,179.9,30,2024-04-24 20:27:26,159
403,,,,100898433,15,0.0,116.769253,23.207333,156.2,30,2024-04-24 20:40:27,267
123,,,,100898433,15,0.0,116.76918,23.207367,247.2,30,2024-04-24 20:46:59,85
234,,,,100898433,15,0.0,116.76918,23.207367,247.2,30,2024-04-24 20:46:59,170
699,,,,100898433,15,0.0,116.76918,23.207367,247.2,30,2024-04-24 20:46:59,516
120,,,,100898433,15,0.0,116.76916,23.207407,351.8,30,2024-04-24 21:05:00,86
174,,,,100898433,15,0.0,116.76916,23.207407,351.8,30,2024-04-24 21:05:00,113
235,,,,100898433,15,0.0,116.76916,23.207407,351.8,30,2024-04-24 21:05:00,149
236,,,,100898433,15,0.0,116.769162,23.207433,73.4,30,2024-04-24 21:16:30,149
372,,,,100898433,15,0.0,116.769133,23.207367,73.6,30,2024-04-24 21:23:00,253
116,,,,100898433,15,0.0,116.769133,23.207367,73.6,30,2024-04-24 21:23:00,87
432,,,,100898433,15,0.0,116.769133,23.207367,73.6,30,2024-04-24 21:23:00,291
178,,,,100898433,15,0.0,116.76918,23.207393,358.4,30,2024-04-24 21:31:28,128
289,,,,100898433,15,0.0,116.76918,23.207393,358.4,30,2024-04-24 21:31:28,189
352,,,,100898433,15,0.0,116.769153,23.207427,314.7,30,2024-04-24 22:11:05,230
180,,,,100898433,15,0.0,116.769153,23.207427,314.7,30,2024-04-24 22:11:05,112
237,,,,100898433,15,0.0,116.769153,23.207427,314.7,30,2024-04-24 22:11:05,163
642,,,,100898433,15,0.0,116.769167,23.207387,179.7,30,2024-04-24 22:21:31,464
397,,,,100898433,15,0.0,116.769187,23.20734,163.9,30,2024-04-24 22:29:00,255
691,,,,100898433,15,0.0,116.769187,23.20734,163.9,30,2024-04-24 22:29:00,526
511,,,,100898433,15,0.0,116.769193,23.207337,338.2,30,2024-04-24 22:33:28,337
1179,,,,100898433,15,0.0,116.76922,23.20732,117.5,30,2024-04-24 22:40:04,849
179,,,,100898433,15,0.0,116.76922,23.20732,117.5,30,2024-04-24 22:40:04,127
182,,,,100898433,15,0.0,116.76922,23.20732,117.5,30,2024-04-24 22:40:04,121
430,,,,100898433,15,0.0,116.76914,23.207393,63.6,30,2024-04-24 23:16:30,295
57,,,,100898433,15,0.0,116.76914,23.207393,63.6,30,2024-04-24 23:16:30,37
284,,,,100898433,15,0.0,116.76914,23.207393,63.6,30,2024-04-24 23:16:30,193
171,,,,100898433,15,0.0,116.769153,23.207397,333.3,30,2024-04-24 23:27:32,106
115,,,,100898433,15,0.0,116.769153,23.207397,333.3,30,2024-04-24 23:27:32,68
59,,,,100898433,15,0.0,116.769153,23.207397,333.3,30,2024-04-24 23:27:32,42
415,,,,100898433,15,0.0,116.769145,23.207407,6.6,30,2024-04-24 23:41:03,266
118,,,,100898433,15,0.0,116.769145,23.207407,6.6,30,2024-04-24 23:41:03,78
122,,,,100898433,15,0.0,116.7691,23.207353,236.1,30,2024-04-24 23:48:31,84
299,,,,100898433,15,0.0,116.769113,23.207327,153.5,30,2024-04-24 23:52:00,201
296,,,,100898433,15,0.0,116.769113,23.207327,153.5,30,2024-04-24 23:52:00,202
554,,,,100898433,15,0.0,116.769113,23.207327,153.5,30,2024-04-24 23:52:00,382
419,,,,100898433,15,0.0,116.769153,23.207367,324.3,30,2024-04-25 00:35:05,282
465,,,,100898433,15,0.0,116.769153,23.207367,324.3,30,2024-04-25 00:35:05,312
353,,,,100898433,15,0.0,116.769153,23.207367,324.3,30,2024-04-25 00:35:05,243
239,,,,100898433,15,0.0,116.769175,23.207378,177.3,30,2024-04-25 00:45:26,153
242,,,,100898433,15,0.0,116.769175,23.207378,177.3,30,2024-04-25 00:45:26,170
407,,,,100898433,15,0.0,116.769175,23.207378,177.3,30,2024-04-25 00:45:26,272
240,,,,100898433,15,0.0,116.769167,23.20744,335.8,30,2024-04-25 01:00:32,164
411,,,,100898433,15,0.0,116.7692,23.20736,174.7,30,2024-04-25 01:05:04,273
359,,,,100898433,15,0.0,116.7692,23.20736,174.7,30,2024-04-25 01:05:04,241
603,,,,100898433,15,0.0,116.7692,23.20736,174.7,30,2024-04-25 01:05:04,441
471,,,,100898433,15,0.0,116.769147,23.2073,316.6,30,2024-04-25 01:16:04,309
293,,,,100898433,15,0.0,116.76912,23.207427,132.7,30,2024-04-25 01:22:29,188
355,,,,100898433,15,0.0,116.76912,23.207427,132.7,30,2024-04-25 01:22:29,239
465,,,,100898433,15,0.0,116.76912,23.207427,132.7,30,2024-04-25 01:22:29,309
302,,,,100898433,15,0.0,116.76908,23.20738,319.5,30,2024-04-25 01:35:03,204
60,,,,100898433,15,0.0,116.76908,23.20738,319.5,30,2024-04-25 01:35:03,40
54,,,,100898433,15,0.0,116.76908,23.20738,319.5,30,2024-04-25 01:35:03,41
596,,,,100898433,15,0.0,116.76955,23.207288,240.8,30,2024-04-25 01:57:29,418
658,,,,100898433,15,0.0,116.76955,23.207288,240.8,30,2024-04-25 01:57:29,496
468,,,,100898433,15,0.0,116.769767,23.207273,128.0,30,2024-04-25 02:04:02,312
599,,,,100898433,15,0.0,116.769767,23.207273,128.0,30,2024-04-25 02:04:02,410
169,,,,100898433,15,1.8,116.827603,23.163125,35.6,30,2024-04-25 03:42:29,127
287,,,,100898433,15,1.8,116.827603,23.163125,35.6,30,2024-04-25 03:42:29,192
524,,,,100898433,15,1.8,116.827603,23.163125,35.6,30,2024-04-25 03:42:29,372
464,,,,100898433,15,1.3,116.771937,23.209553,84.8,30,2024-04-26 18:52:01,314
