fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
6606,,,MINHUIYU00428-2-92%,100042802,15,0.9,119.127803,24.803387,136.6,0,2024-04-21 12:03:13,4674
6075,,,MINHUIYU00428-2-92%,100042802,15,0.8,119.128542,24.802737,134.7,0,2024-04-21 12:07:12,4301
5688,,,MINHUIYU00428-2-92%,100042802,15,0.5,119.129722,24.801457,144.1,0,2024-04-21 12:15:38,3999
5573,,,MINHUIYU00428-2-92%,100042802,15,0.3,119.129867,24.801278,143.5,0,2024-04-21 12:17:43,3882
5890,,,MINHUIYU00428-2-92%,100042802,15,0.9,119.13003,24.801545,354.5,0,2024-04-21 12:22:29,4139
6439,,,MINHUIYU00428-2-92%,100042802,15,0.2,119.13035,24.800553,143.8,0,2024-04-21 12:28:20,4539
5879,,,MINHUIYU00428-2-92%,100042802,15,0.2,119.130415,24.800428,154.7,0,2024-04-21 12:30:26,4129
6285,,,MINHUIYU00428-2-92%,100042802,15,0.1,119.130627,24.800123,137.0,0,2024-04-21 12:36:46,4430
6215,,,MINHUIYU00428-2-92%,100042802,15,0.1,119.130692,24.800032,147.2,0,2024-04-21 12:38:52,4352
5870,,,MINHUIYU00428-2-92%,100042802,15,0.1,119.130857,24.79989,128.4,0,2024-04-21 12:43:05,4130
5717,,,MINHUIYU00428-2-92%,100042802,15,0.1,119.13102,24.79974,137.7,0,2024-04-21 12:47:14,3992
6253,,,MINHUIYU00428-2-92%,100042802,15,0.1,119.131195,24.799587,129.7,0,2024-04-21 12:51:30,4394
5925,,,MINHUIYU00428-2-92%,100042802,15,0.2,119.131518,24.799355,124.4,0,2024-04-21 12:57:51,4146
6082,,,MINHUIYU00428-2-92%,100042802,15,0.2,119.13162,24.799283,127.8,0,2024-04-21 12:59:55,4262
5815,,,MINHUIYU00428-2-92%,100042802,15,0.2,119.131845,24.799133,125.0,0,2024-04-21 13:04:07,4074
5944,,,MINHUIYU00428-2-92%,100042802,15,0.2,119.1321,24.799017,116.8,0,2024-04-21 13:08:16,4148
5689,,,MINHUIYU00428-2-92%,100042802,15,0.2,119.132373,24.798925,106.5,0,2024-04-21 13:12:31,3958
