fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
1246,,0.0,,412452709,15,0.4,118.770343,24.779302,0.0,30,2024-04-15 21:38:00,1000
1129,,0.0,,412452709,15,0.2,118.770338,24.779298,211.0,30,2024-04-15 21:52:00,911
786,,0.0,,412452709,15,0.2,118.770325,24.77927,341.5,30,2024-04-15 22:07:01,580
1318,,0.0,,412452709,15,0.3,118.770337,24.779288,327.3,30,2024-04-15 22:22:01,1036
850,,0.0,,412452709,15,0.2,118.77035,24.779295,84.4,30,2024-04-15 22:37:02,655
843,,0.0,,412452709,15,0.0,118.770368,24.779325,0.0,30,2024-04-15 22:52:02,651
1185,,0.0,,412452709,15,0.2,118.770353,24.779265,0.0,30,2024-04-15 23:07:03,938
1182,,0.0,,412452709,15,0.0,118.770333,24.779232,240.4,30,2024-04-15 23:37:04,920
784,,0.0,,412452709,15,0.1,118.770327,24.779238,192.6,30,2024-04-15 23:52:04,572
778,,0.0,,412452709,15,0.5,118.77036,24.779277,337.5,30,2024-04-16 00:07:04,588
944,,0.0,,412452709,15,0.4,118.77036,24.779292,9.2,30,2024-04-16 00:22:04,730
1076,,0.0,,412452709,15,0.6,118.770368,24.779218,209.6,30,2024-04-16 00:37:04,855
778,,0.0,,412452709,15,0.3,118.77034,24.779228,172.9,30,2024-04-16 00:52:04,604
1065,,0.0,,412452709,15,0.2,118.770377,24.779198,182.2,30,2024-04-16 01:07:05,846
1019,,0.0,,412452709,15,0.2,118.770337,24.77923,0.0,30,2024-04-16 01:22:05,808
774,,0.0,,412452709,15,0.4,118.770352,24.77922,0.0,30,2024-04-16 01:37:05,584
1126,,0.0,,412452709,15,0.1,118.77036,24.779233,242.3,30,2024-04-16 01:52:06,906
1059,,0.0,,412452709,15,0.2,118.770322,24.779207,224.3,30,2024-04-16 02:20:05,794
869,,0.0,,412452709,15,0.4,118.770345,24.779147,0.0,30,2024-04-16 02:31:07,679
858,,0.0,,412452709,15,0.2,118.770342,24.779197,0.0,30,2024-04-16 03:02:06,668
999,,0.0,,412452709,15,0.5,118.770288,24.779187,184.6,30,2024-04-16 03:17:06,773
993,,0.0,,412452709,15,0.3,118.77038,24.779122,184.5,30,2024-04-16 06:08:10,780
1031,,0.0,,412452709,15,0.2,118.77034,24.77925,229.7,30,2024-04-16 06:59:11,821
1303,,0.0,,412452709,15,0.7,118.770378,24.779288,343.2,30,2024-04-16 07:14:11,1028
