fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
2977,,,CT2-4056-337    1366,416000325,0,9.4,121.910105,24.594128,93.6,0,2024-04-23 23:37:57,2022
3250,,,CT2-4056-337    1366,416000325,0,9.4,121.910105,24.594128,93.6,0,2024-04-23 23:37:57,2182
2952,,,CT2-4056-337    1366,416000325,0,9.4,121.910105,24.594128,93.6,0,2024-04-23 23:37:57,2008
3134,,,CT2-4056-337    1366,416000325,0,9.4,121.910105,24.594128,93.6,0,2024-04-23 23:37:57,2117
