fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
1518,,,LONGLINE BUOY 14-75%,404814,15,0.3,122.52256,20.389993,102.0,0,2024-04-17 19:10:41,1061
1472,,,LONGLINE BUOY 14-75%,404814,15,0.5,122.52464,20.389228,111.0,0,2024-04-17 19:17:11,1071
1394,,,LONGLINE BUOY 14-75%,404814,15,0.5,122.525823,20.388693,115.0,0,2024-04-17 19:20:32,984
1606,,,LONGLINE BUOY 14-75%,404814,15,0.4,122.52785,20.387987,110.0,0,2024-04-17 19:27:10,1139
1722,,,LONGLINE BUOY 14-75%,404814,15,0.4,122.528842,20.387627,111.0,0,2024-04-17 19:30:29,1199
1604,,,LONGLINE BUOY 14-75%,404814,15,0.4,122.529952,20.387347,105.0,0,2024-04-17 19:33:46,1154
1901,,,LONGLINE BUOY 14-75%,404814,15,0.4,122.532042,20.386762,109.0,0,2024-04-17 19:40:31,1357
