fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
5996,,,666712,413970909,15,7.6,116.78844,23.243638,72.0,30,2024-04-17 06:40:01,4313
6019,,,666712,413970909,15,7.3,116.812997,23.242957,99.9,30,2024-04-17 06:50:33,4326
5872,,,666712,413970909,15,8.0,116.845778,23.236638,97.4,30,2024-04-17 07:05:02,4213
6114,,,666712,413970909,15,7.8,116.869235,23.231637,105.3,30,2024-04-17 07:15:01,4411
6149,,,666712,413970909,15,7.9,116.896,23.225077,102.3,30,2024-04-17 07:26:30,4421
6446,,,666712,413970909,15,7.7,116.952623,23.210243,109.1,30,2024-04-17 07:51:28,4597
6173,,,666712,413970909,15,8.0,116.985568,23.20209,101.3,30,2024-04-17 08:05:57,4390
6142,,,666712,413970909,15,8.0,117.007272,23.197267,103.7,30,2024-04-17 08:15:26,4356
5790,,,666712,413970909,15,7.6,117.033237,23.191038,103.5,30,2024-04-17 08:26:55,4073
5528,,,666712,413970909,15,6.9,117.058667,23.193833,278.0,30,2024-04-17 21:12:51,3687
5822,,,666712,413970909,15,6.0,117.03343,23.197883,276.6,30,2024-04-17 21:25:22,3914
5419,,,666712,413970909,15,7.6,117.012167,23.201258,291.1,30,2024-04-17 21:35:50,3596
5276,,,666712,413970909,15,7.3,116.99151,23.204315,276.7,30,2024-04-17 21:45:50,3464
5593,,,666712,413970909,15,7.4,116.969563,23.208227,278.1,30,2024-04-17 21:56:20,3703
5645,,,666712,413970909,15,6.8,116.939443,23.212467,277.0,30,2024-04-17 22:10:50,3732
4870,,,666712,413970909,15,7.1,116.880865,23.2295,281.4,30,2024-04-17 22:40:01,3132
4769,,,666712,413970909,15,7.3,116.86946,23.231932,285.5,30,2024-04-17 22:45:20,3103
5003,,,666712,413970909,15,7.5,116.846785,23.237597,283.6,30,2024-04-17 22:55:47,3222
5336,,,666712,413970909,15,6.8,116.815852,23.241073,285.2,30,2024-04-17 23:10:08,3461
5562,,,666712,413970909,15,0.0,116.787663,23.237758,298.0,30,2024-04-19 23:11:55,3820
5851,,,666712,413970909,15,7.7,116.804988,23.242837,115.3,30,2024-04-19 23:25:17,4014
5737,,,666712,413970909,15,7.9,116.8355,23.227725,121.8,30,2024-04-19 23:40:18,3918
5332,,,666712,413970909,15,7.0,116.85352,23.214017,122.2,30,2024-04-19 23:50:49,3643
5458,,,666712,413970909,15,6.5,116.870355,23.203778,105.5,30,2024-04-20 00:00:48,3720
5512,,,666712,413970909,15,6.7,116.896962,23.189165,112.4,30,2024-04-20 00:16:16,3731
5533,,,666712,413970909,15,6.9,116.922247,23.177003,124.7,30,2024-04-20 00:30:16,3783
5251,,,666712,413970909,15,6.3,116.958858,23.157463,124.0,30,2024-04-20 00:50:45,3570
6093,,,666712,413970909,15,7.5,117.046995,23.125675,293.1,30,2024-04-20 15:09:25,4147
5919,,,666712,413970909,15,7.3,117.024783,23.135897,296.4,30,2024-04-20 15:20:24,4019
6197,,,666712,413970909,15,8.1,116.975872,23.160422,306.4,30,2024-04-20 15:45:22,4187
5758,,,666712,413970909,15,7.8,116.944857,23.177583,304.1,30,2024-04-20 16:00:51,3904
6109,,,666712,413970909,15,7.7,116.91551,23.19336,301.7,30,2024-04-20 16:15:19,4134
6262,,,666712,413970909,15,7.6,116.895437,23.204278,300.6,30,2024-04-20 16:25:19,4258
6086,,,666712,413970909,15,7.2,116.866063,23.21903,291.0,30,2024-04-20 16:40:18,4129
5630,,,666712,413970909,15,8.0,116.835092,23.232685,294.3,30,2024-04-20 16:55:48,3779
5871,,,666712,413970909,15,8.0,116.805572,23.243887,283.5,30,2024-04-20 17:10:06,4008
5858,,,666712,413970909,15,6.9,116.787263,23.240208,165.6,30,2024-04-20 17:20:05,3995
5787,,,666712,413970909,15,0.0,116.787772,23.237812,189.9,30,2024-04-20 17:31:36,3975
5426,,,666712,413970909,15,0.0,116.787778,23.23766,86.3,30,2024-04-21 00:12:20,3706
5676,,,666712,413970909,15,7.8,116.787598,23.239595,337.9,30,2024-04-21 00:25:20,3877
5622,,,666712,413970909,15,7.7,116.793698,23.244918,83.2,30,2024-04-21 00:30:26,3849
5901,,,666712,413970909,15,8.7,116.815527,23.23614,143.6,30,2024-04-21 00:40:21,4038
5588,,,666712,413970909,15,8.4,116.838025,23.206145,150.6,30,2024-04-21 00:55:18,3819
5650,,,666712,413970909,15,7.8,116.858475,23.174823,150.3,30,2024-04-21 01:10:48,3906
6614,,,666712,413970909,15,1.5,117.279932,23.007482,21.4,30,2024-04-21 09:06:45,4708
6740,,,666712,413970909,15,2.2,117.280152,23.012873,340.2,30,2024-04-21 09:24:45,4795
6659,,,666712,413970909,15,0.0,117.278637,23.022728,354.4,30,2024-04-21 09:54:08,4813
5829,,,666712,413970909,15,8.0,117.011097,23.140837,298.0,30,2024-04-21 15:15:30,3944
5770,,,666712,413970909,15,8.0,116.9294,23.18198,295.7,30,2024-04-21 15:55:27,3888
