fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
4543,,,;0CO<F9-05       8V,996174619,15,0.1,121.323957,23.096252,136.4,0,2024-04-27 19:14:52,3057
4345,,,;0CO<F9-05       8V,996174619,15,0.1,121.323957,23.096252,136.4,0,2024-04-27 19:14:52,2917
4600,,,;0CO<F9-05       8V,996174619,15,0.1,121.323957,23.096252,136.4,0,2024-04-27 19:14:52,3116
4274,,,;0CO<F9-05       8V,996174619,15,0.1,121.323957,23.096252,136.4,0,2024-04-27 19:14:52,2849
