fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
878,,,AIS NET MARK_76%    ,554,15,0.6,116.788702,23.238268,0.0,0,2024-04-20 19:25:27,668
496,,BO12345,,554,15,0.8,116.788688,23.23825,12.2,0,2024-04-20 19:55:07,340
393,,BO12345,,554,15,0.7,116.788683,23.23824,0.0,0,2024-04-20 20:18:50,276
943,,BO12345,,554,15,0.3,116.78873,23.238387,0.0,0,2024-04-20 20:48:30,732
441,,BO12345,,554,15,0.6,116.78873,23.238418,46.5,0,2024-04-20 21:10:15,293
499,,BO12345,,554,15,0.5,116.788508,23.238465,93.8,0,2024-04-20 22:39:13,329
689,,BO12345,,554,15,0.0,116.788688,23.238522,0.0,0,2024-04-20 23:11:00,488
234,,BO12345,,554,15,0.4,116.788565,23.23885,0.0,0,2024-04-20 23:56:34,143
357,,BO12345,,554,15,0.2,116.788718,23.23841,14.0,0,2024-04-21 00:41:44,243
356,,BO12345,,554,15,0.7,116.788697,23.238447,105.1,0,2024-04-21 00:57:33,250
675,,BO12345,,554,15,0.5,116.78865,23.238417,0.0,0,2024-04-21 01:11:24,491
693,,BO12345,,554,15,0.7,116.788755,23.238393,0.0,0,2024-04-21 01:29:11,525
1184,,BO12345,,554,15,0.2,116.78872,23.238378,0.0,0,2024-04-21 01:41:03,942
1119,,BO12345,,554,15,0.4,116.788747,23.238405,0.0,0,2024-04-21 02:08:43,891
510,,BO12345,,554,15,0.3,116.78867,23.238373,0.0,0,2024-04-21 02:38:23,365
1073,,BO12345,,554,15,22.4,116.8,23.208693,212.9,0,2024-04-21 02:56:10,879
805,,BO12345,,554,15,3.0,116.788692,23.238805,80.7,0,2024-04-21 19:47:35,617
614,,BO12345,,554,15,0.8,116.788628,23.238405,38.6,0,2024-04-21 20:13:18,436
503,,BO12345,,554,15,0.3,116.78867,23.238452,0.0,0,2024-04-21 20:33:06,362
563,,BO12345,,554,15,1.0,116.788653,23.238427,0.0,0,2024-04-21 20:50:52,415
388,,BO12345,,554,15,0.7,116.788518,23.238437,0.0,0,2024-04-21 21:10:39,259
947,,BO12345,,554,15,0.6,116.788532,23.238495,0.0,0,2024-04-21 21:28:27,759
939,,BO12345,,554,15,0.1,116.78852,23.238567,0.0,0,2024-04-21 22:29:46,743
1065,,BO12345,,554,15,0.4,116.788525,23.238545,56.7,0,2024-04-21 22:43:32,848
470,,BO12345,,554,15,0.0,116.788668,23.23847,0.0,0,2024-04-21 23:07:21,331
60,,BO12345,,554,15,0.0,116.788603,23.238467,0.0,0,2024-04-21 23:48:49,40
293,,BO12345,,554,15,0.4,116.788673,23.238483,0.0,0,2024-04-22 00:30:18,212
619,,BO12345,,554,15,1.0,116.78868,23.238528,21.4,0,2024-04-22 01:01:57,455
439,,BO12345,,554,15,0.9,116.788613,23.238527,93.3,0,2024-04-22 01:13:50,311
561,,BO12345,,554,15,1.0,116.788715,23.238483,68.6,0,2024-04-22 01:47:27,417
113,,BO12345,,554,15,0.5,116.788722,23.238483,44.1,0,2024-04-22 02:01:20,70
384,,BO12345,,554,15,0.5,116.788767,23.238468,0.0,0,2024-04-22 02:13:08,278
949,,BO12345,,554,15,0.1,116.788693,23.238483,0.0,0,2024-04-22 02:29:03,759
234,,BO12345,,554,15,1.5,116.788462,23.238458,100.5,0,2024-04-22 02:58:35,160
384,,BO12345,,554,15,20.1,116.809067,23.226565,192.2,0,2024-04-22 03:12:28,278
878,,BO12345,,554,15,20.2,116.81203,23.23031,308.6,0,2024-04-22 19:17:03,702
493,,BO12345,,554,15,0.4,116.788607,23.23853,0.0,0,2024-04-22 19:30:54,345
758,,BO12345,,554,15,0.4,116.788693,23.238462,0.0,0,2024-04-22 20:08:21,573
432,,BO12345,,554,15,0.9,116.788768,23.238477,0.0,0,2024-04-22 20:24:10,301
1373,,BO12345,,554,15,1.0,116.788757,23.238445,0.0,0,2024-04-22 20:36:04,1055
804,,BO12345,,554,15,5.5,116.776415,23.23362,63.3,0,2024-04-22 20:46:03,626
419,,BO12345,,554,15,0.7,116.77529,23.233305,0.0,0,2024-04-22 20:57:49,291
627,,BO12345,,554,15,0.6,116.775487,23.233458,0.0,0,2024-04-22 21:13:38,462
417,,BO12345,,554,15,0.8,116.775377,23.233432,0.0,0,2024-04-22 21:25:29,296
181,,BO12345,,554,15,0.7,116.77491,23.23367,0.0,0,2024-04-22 21:37:22,126
496,,BO12345,,554,15,1.2,116.777882,23.232705,47.1,0,2024-04-22 21:51:06,348
1130,,BO12345,,554,15,1.2,116.777882,23.232705,47.1,0,2024-04-22 22:35:55,904
507,,,AIS NET MARK_76%    ,554,15,0.1,118.879893,23.246592,236.0,0,2024-04-27 15:33:38,338
622,,,AIS NET MARK_76%    ,554,15,0.1,118.879893,23.246592,236.0,0,2024-04-27 15:33:38,432
752,,,AIS NET MARK_76%    ,554,15,0.1,118.879893,23.246592,236.0,0,2024-04-27 15:33:38,549
567,,,AIS NET MARK_75%    ,554,15,0.4,118.88129,23.242255,156.0,0,2024-04-27 15:50:15,400
511,,,AIS NET MARK_75%    ,554,15,0.4,118.88129,23.242255,156.0,0,2024-04-27 15:50:15,339
630,,,AIS NET MARK_75%    ,554,15,0.4,118.88129,23.242255,156.0,0,2024-04-27 15:50:15,445
766,,,AIS NET MARK_75%    ,554,15,4.1,118.88112,23.235547,101.0,0,2024-04-27 16:06:38,574
764,,,AIS NET MARK_75%    ,554,15,4.1,118.88112,23.235547,101.0,0,2024-04-27 16:06:38,581
510,,,AIS NET MARK_75%    ,554,15,4.1,118.88112,23.235547,101.0,0,2024-04-27 16:06:38,348
576,,,AIS NET MARK_75%    ,554,15,4.8,118.90514,23.232975,98.0,0,2024-04-27 16:20:39,424
505,,,AIS NET MARK_75%    ,554,15,4.8,118.90514,23.232975,98.0,0,2024-04-27 16:20:39,350
570,,,AIS NET MARK_75%    ,554,15,4.8,118.90514,23.232975,98.0,0,2024-04-27 16:20:39,403
510,,,AIS NET MARK_74%    ,554,15,5.3,118.935028,23.228973,102.0,0,2024-04-27 16:37:16,346
507,,,AIS NET MARK_74%    ,554,15,4.8,118.948032,23.22618,103.0,0,2024-04-27 16:44:17,348
514,,,AIS NET MARK_74%    ,554,15,5.1,118.952458,23.225277,102.0,0,2024-04-27 16:46:38,359
762,,,AIS NET MARK_74%    ,554,15,5.1,118.952458,23.225277,102.0,0,2024-04-27 16:46:38,565
499,,,AIS NET MARK_74%    ,554,15,5.1,118.952458,23.225277,102.0,0,2024-04-27 16:46:38,353
904,,,AIS NET MARK_74%    ,554,15,4.4,118.973855,23.221533,100.0,0,2024-04-27 16:58:17,711
390,,,AIS NET MARK_74%    ,554,15,0.4,118.974335,23.219997,163.0,0,2024-04-27 17:02:55,270
766,,,AIS NET MARK_74%    ,554,15,0.3,118.974687,23.218637,167.0,0,2024-04-27 17:07:35,572
458,,,AIS NET MARK_74%    ,554,15,0.3,118.974687,23.218637,167.0,0,2024-04-27 17:07:35,309
402,,,AIS NET MARK_74%    ,554,15,0.3,118.975455,23.21617,166.0,0,2024-04-27 17:15:24,278
395,,,AIS NET MARK_74%    ,554,15,0.5,118.975775,23.214575,167.0,0,2024-04-27 17:20:04,277
622,,,AIS NET MARK_74%    ,554,15,0.4,118.97602,23.213962,163.0,0,2024-04-27 17:22:24,466
