fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
5632,,,?,512123558,15,3.7,119.119053,24.438282,191.5,0,2024-04-19 16:57:15,3805
5848,,,?,512123558,15,3.9,118.998107,24.492467,239.7,0,2024-04-20 15:16:55,3992
5216,,,?,512123558,15,5.1,119.324587,24.680637,24.6,0,2024-04-21 02:05:43,3558
5643,,,?,512123558,15,1.9,119.366573,24.759212,45.3,0,2024-04-21 03:18:36,3909
6256,,,?,512123558,15,5.0,119.32392,24.682493,34.7,0,2024-04-21 08:53:37,4448
6420,,,?,512123558,15,4.9,119.332027,24.69265,36.7,0,2024-04-21 09:02:37,4566
6353,,,?,512123558,15,5.0,119.33384,24.694908,36.2,0,2024-04-21 09:04:37,4507
6804,,,?,512123558,15,5.0,119.351387,24.715765,36.7,0,2024-04-21 09:23:37,4881
6613,,,?,512123558,15,4.8,119.353213,24.717955,34.2,0,2024-04-21 09:25:37,4709
6538,,,?,512123558,15,5.0,119.377067,24.74692,37.4,0,2024-04-21 09:52:07,4735
6536,,,?,512123558,15,5.1,119.381053,24.75191,36.9,0,2024-04-21 09:56:37,4717
6102,,,?,512123558,15,7.4,119.367533,24.740815,244.4,0,2024-04-21 10:27:44,4326
6350,,,?,512123558,15,4.7,119.238615,24.645268,198.6,0,2024-04-21 12:27:03,4479
5309,,,?,512123558,15,5.3,119.185987,24.586537,41.2,0,2024-04-21 18:52:20,3530
4974,,,?,512123558,15,5.2,119.196787,24.596402,46.9,0,2024-04-21 19:01:48,3315
4742,,,?,512123558,15,5.2,119.2044,24.602872,47.8,0,2024-04-21 19:08:18,3173
5074,,,?,512123558,15,5.2,119.208493,24.606358,47.3,0,2024-04-21 19:11:50,3378
5158,,,?,512123558,15,5.0,119.24308,24.634458,55.2,0,2024-04-21 19:41:48,3467
5500,,,?,512123558,15,4.8,119.298947,24.6681,62.2,0,2024-04-21 20:26:19,3763
5349,,,?,512123558,15,4.8,119.30024,24.668723,61.6,0,2024-04-21 20:27:19,3662
