fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time,group
4750,,,1935-15 90%,190193515,15,0.7,120.776033,26.614157,29.0,0,2024-04-16 05:17:16,3333
5059,,,,190193515,15,0.5,120.77626,26.614238,99.0,0,2024-04-16 05:26:13,3578
5026,,,,190193515,15,2.0,120.776453,26.614298,169.0,0,2024-04-16 05:30:40,3545
5063,,,,190193515,15,0.7,120.777413,26.614663,129.0,0,2024-04-16 05:41:49,3580
5109,,,,190193515,15,1.4,120.77822,26.614725,69.0,0,2024-04-16 05:48:29,3644
5500,,,,190193515,15,0.8,120.778993,26.61482,89.0,0,2024-04-16 05:55:09,3904
6425,,,,190193515,15,0.6,120.79076,26.615273,89.0,0,2024-04-16 07:15:51,4557
6916,,,,190193515,15,0.8,120.794067,26.615942,159.0,0,2024-04-16 07:38:52,4921
6888,,,1935-15 90%,190193515,15,0.1,120.80024,26.617752,309.0,0,2024-04-16 08:24:58,4868
7019,,,,190193515,15,1.4,120.800507,26.617882,129.0,0,2024-04-16 08:27:17,4955
6840,,,,190193515,15,0.6,120.800993,26.618067,99.0,0,2024-04-16 08:31:50,4843
6858,,,,190193515,15,1.4,120.80178,26.618328,119.0,0,2024-04-16 08:38:41,4880
7079,,,,190193515,15,0.4,120.802213,26.61865,69.0,0,2024-04-16 08:43:29,5004
6351,,,1935-15 90%,190193515,15,0.2,120.80626,26.621442,69.0,0,2024-04-16 09:35:23,4430
7133,,,,190193515,15,0.2,120.806773,26.625588,339.0,0,2024-04-16 10:54:30,5004
5743,,,,190193515,15,8.2,120.75052,26.701077,189.0,0,2024-04-17 04:12:53,4041
6034,,,,190193515,15,8.2,120.751753,26.676648,179.0,0,2024-04-17 04:24:12,4302
5773,,,,190193515,15,7.7,120.75106,26.671385,179.0,0,2024-04-17 04:26:36,4090
6269,,,,190193515,15,8.0,120.750907,26.661045,189.0,0,2024-04-17 04:31:17,4457
6202,,,,190193515,15,8.0,120.75066,26.645905,179.0,0,2024-04-17 04:38:07,4416
5895,,,,190193515,15,7.4,120.757713,26.621352,169.0,0,2024-04-17 04:51:34,4205
6642,,,1935-15 90%,190193515,15,1.0,120.757947,26.616075,249.0,0,2024-04-17 05:09:26,4829
6395,,,1935-15 90%,190193515,15,0.9,120.757827,26.616078,299.0,0,2024-04-17 05:18:22,4634
6311,,,,190193515,15,0.7,120.757767,26.616162,29.0,0,2024-04-17 05:27:18,4571
